Feature,Comparison,Group,W_statistic,P_value,Is_Normal,Result
AU20_r,ND_vs_CD_ED_vs_MD,CD_ED,0.8967,0.168506599569336,True,정규성 만족
AU20_r,ND_vs_CD_ED_vs_MD,MD,0.8809,0.16034372397232455,True,정규성 만족
AU23_r,ND_vs_CD_ED_vs_MD,ND,0.732,0.0005579237158374317,False,정규성 위배
AU23_r,ND_vs_CD_ED_vs_MD,CD_ED,0.8421,0.03368607766092807,False,정규성 위배
AU23_r,ND_vs_CD_ED_vs_MD,MD,0.7259,0.002847610257610455,False,정규성 위배
AU25_r,ND_vs_CD_ED_vs_MD,ND,0.884,0.0545316921583997,True,정규성 만족
AU25_r,ND_vs_CD_ED_vs_MD,CD_ED,0.5957,2.245286237628785e-05,False,정규성 위배
AU25_r,ND_vs_CD_ED_vs_MD,MD,0.7619,0.007444715849038705,False,정규성 위배
AU26_r,ND_vs_CD_ED_vs_MD,ND,0.9191,0.18670284999129827,True,정규성 만족
AU26_r,ND_vs_CD_ED_vs_MD,CD_ED,0.9409,0.5312777801207385,True,정규성 만족
AU26_r,ND_vs_CD_ED_vs_MD,MD,0.9594,0.7915169752411046,True,정규성 만족
AU45_r,ND_vs_CD_ED_vs_MD,ND,0.8936,0.07603570481744244,True,정규성 만족
AU45_r,ND_vs_CD_ED_vs_MD,CD_ED,0.9573,0.7380455600818034,True,정규성 만족
AU45_r,ND_vs_CD_ED_vs_MD,MD,0.7867,0.01436424063206657,False,정규성 위배
pose_Tx,ND_vs_CD_ED_vs_MD,ND,0.967,0.8114353271939234,True,정규성 만족
pose_Tx,ND_vs_CD_ED_vs_MD,CD_ED,0.9255,0.3675038791743297,True,정규성 만족
pose_Tx,ND_vs_CD_ED_vs_MD,MD,0.8881,0.1907632774217221,True,정규성 만족
pose_Ty,ND_vs_CD_ED_vs_MD,ND,0.9453,0.4542896473149651,True,정규성 만족
pose_Ty,ND_vs_CD_ED_vs_MD,CD_ED,0.863,0.0629794356733022,True,정규성 만족
pose_Ty,ND_vs_CD_ED_vs_MD,MD,0.9282,0.464753576603861,True,정규성 만족
pose_Tz,ND_vs_CD_ED_vs_MD,ND,0.9604,0.7001953017997605,True,정규성 만족
pose_Tz,ND_vs_CD_ED_vs_MD,CD_ED,0.9696,0.8823113893009156,True,정규성 만족
pose_Tz,ND_vs_CD_ED_vs_MD,MD,0.9382,0.5629871745643218,True,정규성 만족
pose_Rx,ND_vs_CD_ED_vs_MD,ND,0.9367,0.3422634186722452,True,정규성 만족
pose_Rx,ND_vs_CD_ED_vs_MD,CD_ED,0.8457,0.03754356257306974,False,정규성 위배
pose_Rx,ND_vs_CD_ED_vs_MD,MD,0.877,0.14613715537984567,True,정규성 만족
pose_Ry,ND_vs_CD_ED_vs_MD,ND,0.9571,0.642877356480636,True,정규성 만족
pose_Ry,ND_vs_CD_ED_vs_MD,CD_ED,0.9545,0.7022283474099983,True,정규성 만족
pose_Ry,ND_vs_CD_ED_vs_MD,MD,0.9833,0.9791717515912155,True,정규성 만족
pose_Rz,ND_vs_CD_ED_vs_MD,ND,0.8392,0.01227322422037908,False,정규성 위배
pose_Rz,ND_vs_CD_ED_vs_MD,CD_ED,0.8842,0.11753041879877019,True,정규성 만족
pose_Rz,ND_vs_CD_ED_vs_MD,MD,0.9317,0.4977547132644156,True,정규성 만족
Speed,ND_vs_CD_ED_vs_MD,ND,0.9244,0.2250756437057837,True,정규성 만족
Speed,ND_vs_CD_ED_vs_MD,CD_ED,0.8477,0.039850156477054706,False,정규성 위배
Speed,ND_vs_CD_ED_vs_MD,MD,0.7652,0.008134992653627576,False,정규성 위배
Acceleration,ND_vs_CD_ED_vs_MD,ND,0.8956,0.08156386375631351,True,정규성 만족
Acceleration,ND_vs_CD_ED_vs_MD,CD_ED,0.9119,0.256528699628346,True,정규성 만족
Acceleration,ND_vs_CD_ED_vs_MD,MD,0.9031,0.2702542625979614,True,정규성 만족
Brake,ND_vs_CD_ED_vs_MD,ND,0.9022,0.10292017409849008,True,정규성 만족
Brake,ND_vs_CD_ED_vs_MD,CD_ED,0.7926,0.007508902847139673,False,정규성 위배
Brake,ND_vs_CD_ED_vs_MD,MD,0.7754,0.010663440913657342,False,정규성 위배
Steering,ND_vs_CD_ED_vs_MD,ND,0.9052,0.11421703132580513,True,정규성 만족
Steering,ND_vs_CD_ED_vs_MD,CD_ED,0.5279,3.2977024403681342e-06,False,정규성 위배
Steering,ND_vs_CD_ED_vs_MD,MD,0.6323,0.00022875470424723454,False,정규성 위배
LaneOffset,ND_vs_CD_ED_vs_MD,ND,0.9476,0.48773554486291176,True,정규성 만족
LaneOffset,ND_vs_CD_ED_vs_MD,CD_ED,0.8009,0.009653149837278647,False,정규성 위배
LaneOffset,ND_vs_CD_ED_vs_MD,MD,0.9486,0.6748265910177783,True,정규성 만족
gaze_0_x,ND_vs_CD_ED_vs_MD,ND,0.9519,0.5553771599436446,True,정규성 만족
gaze_0_x,ND_vs_CD_ED_vs_MD,CD_ED,0.8252,0.020174808125289188,False,정규성 위배
gaze_0_x,ND_vs_CD_ED_vs_MD,MD,0.9272,0.4555408435633404,True,정규성 만족
gaze_0_y,ND_vs_CD_ED_vs_MD,ND,0.9482,0.49659796465945133,True,정규성 만족
gaze_0_y,ND_vs_CD_ED_vs_MD,CD_ED,0.8901,0.1395042390110292,True,정규성 만족
gaze_0_y,ND_vs_CD_ED_vs_MD,MD,0.8586,0.09266148832162763,True,정규성 만족
gaze_0_z,ND_vs_CD_ED_vs_MD,ND,0.8642,0.02777677658679797,False,정규성 위배
gaze_0_z,ND_vs_CD_ED_vs_MD,CD_ED,0.8451,0.036847324770683317,False,정규성 위배
gaze_0_z,ND_vs_CD_ED_vs_MD,MD,0.9261,0.4447057520703361,True,정규성 만족
gaze_1_x,ND_vs_CD_ED_vs_MD,ND,0.9668,0.8089254653514741,True,정규성 만족
gaze_1_x,ND_vs_CD_ED_vs_MD,CD_ED,0.9365,0.4807051031128625,True,정규성 만족
gaze_1_x,ND_vs_CD_ED_vs_MD,MD,0.97,0.8945413441573795,True,정규성 만족
gaze_1_y,ND_vs_CD_ED_vs_MD,ND,0.9508,0.5372463907661251,True,정규성 만족
gaze_1_y,ND_vs_CD_ED_vs_MD,CD_ED,0.9407,0.5291849711786578,True,정규성 만족
gaze_1_y,ND_vs_CD_ED_vs_MD,MD,0.8614,0.09927375669903846,True,정규성 만족
gaze_1_z,ND_vs_CD_ED_vs_MD,ND,0.9453,0.45320899793979774,True,정규성 만족
gaze_1_z,ND_vs_CD_ED_vs_MD,CD_ED,0.7917,0.007322154234828987,False,정규성 위배
gaze_1_z,ND_vs_CD_ED_vs_MD,MD,0.8737,0.13450860040394674,True,정규성 만족
gaze_angle_x,ND_vs_CD_ED_vs_MD,ND,0.9428,0.4195440451525345,True,정규성 만족
gaze_angle_x,ND_vs_CD_ED_vs_MD,CD_ED,0.9016,0.19314594382067268,True,정규성 만족
gaze_angle_x,ND_vs_CD_ED_vs_MD,MD,0.9294,0.47563824252440345,True,정규성 만족
gaze_angle_y,ND_vs_CD_ED_vs_MD,ND,0.9521,0.5588412180310404,True,정규성 만족
gaze_angle_y,ND_vs_CD_ED_vs_MD,CD_ED,0.9138,0.2700441779903214,True,정규성 만족
gaze_angle_y,ND_vs_CD_ED_vs_MD,MD,0.8484,0.07153343620418133,True,정규성 만족
gaze_vel,ND_vs_CD_ED_vs_MD,ND,0.9394,0.37475423380185185,True,정규성 만족
gaze_vel,ND_vs_CD_ED_vs_MD,CD_ED,0.9421,0.5458107040713005,True,정규성 만족
gaze_vel,ND_vs_CD_ED_vs_MD,MD,0.8606,0.09744440968589867,True,정규성 만족
gaze_amp,ND_vs_CD_ED_vs_MD,ND,0.9335,0.3075207528308063,True,정규성 만족
gaze_amp,ND_vs_CD_ED_vs_MD,CD_ED,0.9456,0.5880199686644467,True,정규성 만족
gaze_amp,ND_vs_CD_ED_vs_MD,MD,0.8572,0.08934844579809542,True,정규성 만족
gaze_acc,ND_vs_CD_ED_vs_MD,ND,0.9538,0.5866439532034136,True,정규성 만족
gaze_acc,ND_vs_CD_ED_vs_MD,CD_ED,0.8698,0.07696601742498035,True,정규성 만족
gaze_acc,ND_vs_CD_ED_vs_MD,MD,0.9573,0.7698673209511435,True,정규성 만족
