A,B,mean_A,mean_B,diff,se,T,df,pval,hedges,Feature,Metric
MD,ND,0.535692232357947,0.324393513844073,0.21129871851387405,0.13015691958726278,1.6234151759577433,6.990402098363689,0.4251426034071314,0.9008835481074664,AU25_r,std
CD,ED,5.797809213466479,3.546060616093186,2.251748597373293,1.5596981120931834,1.4437079713787353,12.910716086768435,0.4964053747192766,0.6411365795160306,Speed,std
CD,MD,5.797809213466479,7.847789532621904,-2.0499803191554244,3.676618295130873,-0.5575722456340694,7.776260080997299,0.9417826336806132,-0.2912617053114561,Speed,std
CD,ND,5.797809213466479,12.599626638733305,-6.801817425266826,1.6487316292232954,-4.125484890752723,15.585667092431006,0.004154355318107372,-1.8110220811848419,Speed,std
ED,MD,3.546060616093186,7.847789532621904,-4.301728916528718,3.5313796576877285,-1.218143992862381,6.7035291403685155,0.6366410875504294,-0.6095641599942387,Speed,std
ED,ND,3.546060616093186,12.599626638733305,-9.05356602264012,1.2928403551254704,-7.002849181453242,15.893939934470865,1.6791866990883975e-05,-2.949444118231541,Speed,std
MD,ND,7.847789532621904,12.599626638733305,-4.7518371061114015,3.5715962917251667,-1.330451909450312,7.009398714413088,0.5742868864621187,-0.7376047671309647,Speed,std
CD,ED,0.19815262922112986,0.1364240391366435,0.06172859008448636,0.04309682784560219,1.4323232861971638,13.997890895570183,0.501099210780522,0.6578494473432961,LaneOffset,std
CD,MD,0.19815262922112986,0.18276210918626473,0.01539052003486513,0.0362970199373143,0.42401607794372304,11.285236831858635,0.9731928706251289,0.1840446164173849,LaneOffset,std
CD,ND,0.19815262922112986,0.26974257266305146,-0.0715899434419216,0.03549739029076281,-2.016766383543154,10.777121255629345,0.24072292774100656,-0.9299586386837542,LaneOffset,std
ED,MD,0.1364240391366435,0.18276210918626473,-0.04633807004962123,0.03208699253072157,-1.4441387738428593,9.4121468378026,0.5042504027442154,-0.7226528585706238,LaneOffset,std
ED,ND,0.1364240391366435,0.26974257266305146,-0.13331853352640796,0.031179579066939505,-4.2758285235405555,8.903983221227406,0.009329055385927432,-2.1941709755541754,LaneOffset,std
MD,ND,0.18276210918626473,0.26974257266305146,-0.08698046347678673,0.020791903154061014,-4.183381522715392,13.837201926523047,0.004603866957255454,-1.8849120485046091,LaneOffset,std
CD,ED,0.039236586777098674,0.0212237105832889,0.018012876193809774,0.014420090813127865,1.249151369935277,8.575776221180716,0.6148277225951384,0.5246183162265811,gaze_0_z,std
CD,MD,0.039236586777098674,0.04322190545930291,-0.003985318682204239,0.020058312348838574,-0.1986866398775069,13.704338625216428,0.9970847764628777,-0.09312791045668473,gaze_0_z,std
CD,ND,0.039236586777098674,0.06420004400994433,-0.02496345723284566,0.018011393377626424,-1.3859814568180506,16.031989832797855,0.5253033074380715,-0.6055467977218898,gaze_0_z,std
ED,MD,0.0212237105832889,0.04322190545930291,-0.021998194876014013,0.01445517873842669,-1.5218210216616324,6.432470696924041,0.4779963294383366,-0.7615253682374378,gaze_0_z,std
ED,ND,0.0212237105832889,0.06420004400994433,-0.04297633342665544,0.011446684650146432,-3.7544786757190574,11.14653107671475,0.014122047298826823,-1.38774908347802,gaze_0_z,std
MD,ND,0.04322190545930291,0.06420004400994433,-0.02097813855064142,0.018039497351772675,-1.1629003924868215,12.743505134465531,0.6594025027710247,-0.5377883987885741,gaze_0_z,std
CD,ED,0.04157294580196817,0.01852338760510367,0.0230495581968645,0.014536325481822533,1.5856523180970077,8.260236620098754,0.4355685198854149,0.6632904055138343,gaze_1_z,std
CD,MD,0.04157294580196817,0.04492469398736108,-0.003351748185392911,0.02001958638847247,-0.16742344823481917,13.843227200928531,0.9982474635777823,-0.07806375157754518,gaze_1_z,std
CD,ND,0.04157294580196817,0.06246273528316446,-0.02088978948119629,0.018475515747747653,-1.1306742267123429,16.219139360534633,0.6765630940246272,-0.4929794261049153,gaze_1_z,std
ED,MD,0.01852338760510367,0.04492469398736108,-0.026401306382257413,0.014009398264970727,-1.8845424966089777,6.210982128521084,0.322797086758265,-0.9430326551293645,gaze_1_z,std
ED,ND,0.01852338760510367,0.06246273528316446,-0.04393934767806079,0.011697182683292767,-3.7564043298066907,10.503584813104931,0.015372134012203165,-1.3749926476260617,gaze_1_z,std
MD,ND,0.04492469398736108,0.06246273528316446,-0.01753804129580338,0.01806386346766254,-0.970890935219895,13.342089732208306,0.7678684151236981,-0.4426831039737033,gaze_1_z,std
