frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
736,0,27.222,0.98,1,0.114173,0.330305,-0.936944,-0.115098,0.324641,-0.938808,-0.0,0.336,-6.6,17.6,278.3,0.118,0.018,0.107,0.0,0.0,0.73,0.0,0.33,1.19,0.0,0.0,0.0,0.31,0.0,0.27,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
737,0,27.259,0.98,1,0.109859,0.329237,-0.937835,-0.119913,0.325203,-0.938011,-0.005,0.336,-6.6,17.7,278.5,0.121,0.019,0.107,0.0,0.0,0.7,0.0,0.33,1.24,0.0,0.0,0.0,0.33,0.0,0.26,0.0,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
738,0,27.296,0.98,1,0.111082,0.335554,-0.935449,-0.134725,0.330787,-0.934039,-0.013,0.342,-6.6,17.8,278.6,0.124,0.02,0.105,0.0,0.0,0.68,0.0,0.33,1.3,0.0,0.0,0.0,0.36,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
739,0,27.333,0.98,1,0.104323,0.345286,-0.932681,-0.138182,0.325808,-0.935283,-0.018,0.345,-6.3,17.9,278.2,0.127,0.02,0.106,0.0,0.0,0.68,0.0,0.31,1.33,0.0,0.0,0.0,0.35,0.0,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
740,0,27.37,0.98,1,0.104398,0.344806,-0.93285,-0.140711,0.328773,-0.933868,-0.019,0.346,-6.2,17.9,278.1,0.126,0.018,0.107,0.0,0.0,0.73,0.0,0.3,1.35,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
741,0,27.407,0.98,1,0.102861,0.348373,-0.931695,-0.145693,0.316013,-0.937502,-0.023,0.342,-6.2,17.9,278.3,0.13,0.018,0.108,0.0,0.0,0.82,0.0,0.28,1.39,0.0,0.0,0.0,0.32,0.05,0.32,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
742,0,27.444,0.98,1,0.101426,0.345381,-0.932966,-0.138522,0.3373,-0.93115,-0.02,0.351,-5.9,17.8,277.1,0.127,0.019,0.108,0.0,0.0,0.87,0.0,0.3,1.49,0.0,0.0,0.0,0.26,0.05,0.32,0.0,0.42,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
743,0,27.481,0.98,1,0.095138,0.352793,-0.930852,-0.150354,0.325709,-0.933439,-0.03,0.349,-5.9,17.7,277.0,0.125,0.017,0.109,0.0,0.0,0.83,0.0,0.33,1.56,0.0,0.0,0.0,0.21,0.05,0.28,0.0,0.43,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0,27.519,0.98,1,0.09477,0.352122,-0.931144,-0.151997,0.324492,-0.933596,-0.031,0.348,-5.8,17.8,277.0,0.124,0.017,0.108,0.0,0.0,0.78,0.0,0.35,1.6,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.45,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0,27.556,0.98,1,0.095703,0.350596,-0.931624,-0.153829,0.324951,-0.933136,-0.031,0.348,-5.9,17.7,277.0,0.125,0.017,0.108,0.0,0.0,0.8,0.0,0.33,1.68,0.0,0.0,0.0,0.27,0.02,0.21,0.0,0.43,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0,27.593,0.98,1,0.095271,0.353565,-0.930546,-0.161264,0.319318,-0.933826,-0.035,0.346,-5.9,17.7,277.1,0.124,0.018,0.108,0.0,0.0,0.84,0.0,0.32,1.79,0.0,0.0,0.0,0.33,0.05,0.28,0.0,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,27.63,0.98,1,0.095048,0.351079,-0.931509,-0.14163,0.333232,-0.932147,-0.025,0.352,-6.0,17.7,277.8,0.127,0.018,0.106,0.0,0.0,0.85,0.0,0.33,1.81,0.0,0.0,0.0,0.29,0.05,0.35,0.0,0.39,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
748,0,27.667,0.98,1,0.091378,0.349785,-0.932363,-0.133952,0.326054,-0.935813,-0.023,0.347,-6.3,17.7,278.1,0.125,0.018,0.106,0.01,0.0,0.86,0.0,0.34,1.76,0.0,0.0,0.0,0.22,0.05,0.44,0.02,0.36,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
749,0,27.704,0.98,1,0.089784,0.356248,-0.930068,-0.131884,0.344527,-0.929466,-0.023,0.36,-6.3,17.8,277.4,0.123,0.018,0.108,0.01,0.0,0.86,0.0,0.37,1.69,0.0,0.0,0.0,0.29,0.06,0.45,0.04,0.31,0.09,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
750,0,27.741,0.98,1,0.082565,0.376916,-0.92256,-0.142056,0.343227,-0.928448,-0.032,0.371,-6.4,18.0,279.1,0.125,0.02,0.108,0.01,0.0,0.96,0.0,0.4,1.65,0.0,0.0,0.0,0.41,0.06,0.42,0.04,0.27,0.08,0.01,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
751,0,27.778,0.98,1,0.080685,0.385441,-0.919198,-0.124206,0.352485,-0.927538,-0.024,0.38,-6.3,18.0,279.1,0.127,0.019,0.107,0.0,0.0,1.01,0.0,0.41,1.57,0.0,0.0,0.0,0.5,0.06,0.38,0.01,0.26,0.04,0.01,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
752,0,27.815,0.98,1,0.086957,0.383975,-0.91924,-0.143355,0.3462,-0.927143,-0.031,0.377,-6.2,18.0,279.5,0.125,0.019,0.107,0.0,0.0,1.09,0.0,0.4,1.61,0.0,0.0,0.0,0.51,0.05,0.34,0.0,0.26,0.02,0.0,0.24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
753,0,27.852,0.98,1,0.0966,0.373805,-0.922463,-0.15335,0.343493,-0.926551,-0.031,0.37,-6.2,18.1,279.5,0.123,0.019,0.107,0.0,0.0,1.1,0.0,0.39,1.63,0.0,0.0,0.0,0.52,0.12,0.38,0.0,0.25,0.0,0.0,0.27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
754,0,27.889,0.98,1,0.099779,0.374761,-0.921737,-0.141896,0.343457,-0.928387,-0.023,0.37,-6.2,18.1,279.4,0.124,0.02,0.107,0.0,0.0,1.19,0.0,0.42,1.72,0.0,0.0,0.0,0.52,0.11,0.42,0.0,0.3,0.0,0.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
755,0,27.926,0.98,1,0.112863,0.373172,-0.920872,-0.153871,0.349702,-0.924139,-0.022,0.373,-6.0,18.1,278.2,0.121,0.018,0.108,0.0,0.0,1.21,0.0,0.38,1.69,0.0,0.0,0.0,0.47,0.07,0.45,0.05,0.35,0.0,0.0,0.36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
756,0,27.963,0.98,1,0.114955,0.372618,-0.920837,-0.15251,0.352076,-0.923463,-0.02,0.374,-5.9,18.2,278.0,0.122,0.018,0.107,0.0,0.0,1.29,0.0,0.39,1.71,0.0,0.0,0.0,0.39,0.01,0.44,0.11,0.38,0.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
757,0,28.0,0.98,1,0.109557,0.370953,-0.922167,-0.146222,0.351646,-0.924643,-0.02,0.373,-5.8,18.3,278.2,0.124,0.017,0.108,0.0,0.0,1.27,0.0,0.37,1.62,0.0,0.0,0.0,0.36,0.01,0.41,0.17,0.36,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
758,0,28.037,0.98,1,0.109859,0.370909,-0.922148,-0.14748,0.353356,-0.923791,-0.02,0.374,-5.9,18.3,278.2,0.124,0.018,0.109,0.0,0.0,1.31,0.0,0.41,1.5,0.0,0.0,0.0,0.36,0.01,0.38,0.19,0.33,0.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
759,0,28.074,0.98,1,0.095448,0.372699,-0.92303,-0.146154,0.357838,-0.922275,-0.027,0.377,-5.8,18.3,278.1,0.126,0.018,0.108,0.0,0.0,1.26,0.0,0.4,1.44,0.0,0.0,0.0,0.39,0.0,0.38,0.21,0.32,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
760,0,28.111,0.98,1,0.105915,0.367114,-0.924126,-0.141005,0.362554,-0.921234,-0.019,0.377,-5.8,18.3,278.0,0.128,0.018,0.108,0.0,0.0,1.2,0.0,0.38,1.39,0.0,0.0,0.0,0.38,0.0,0.38,0.2,0.29,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0,28.148,0.98,1,0.110364,0.366123,-0.923999,-0.143652,0.358666,-0.922346,-0.018,0.374,-5.8,18.2,278.1,0.128,0.019,0.108,0.0,0.0,1.13,0.0,0.37,1.42,0.0,0.0,0.0,0.39,0.0,0.41,0.21,0.28,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,0,28.185,0.98,1,0.114996,0.368488,-0.922493,-0.143262,0.359673,-0.922015,-0.015,0.376,-5.8,18.2,278.0,0.129,0.019,0.109,0.0,0.0,1.11,0.0,0.34,1.39,0.0,0.0,0.0,0.42,0.01,0.36,0.16,0.28,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0,28.222,0.98,1,0.112232,0.367095,-0.923388,-0.144618,0.355612,-0.923377,-0.018,0.373,-5.8,18.1,277.7,0.126,0.018,0.109,0.0,0.0,1.12,0.0,0.31,1.46,0.0,0.0,0.0,0.45,0.01,0.33,0.13,0.31,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0,28.259,0.98,1,0.101074,0.366222,-0.925022,-0.141686,0.355758,-0.923775,-0.022,0.372,-5.8,18.1,277.9,0.125,0.017,0.109,0.0,0.0,1.17,0.0,0.29,1.42,0.0,0.0,0.0,0.45,0.01,0.32,0.05,0.3,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0,28.296,0.98,1,0.098966,0.374501,-0.92193,-0.150174,0.350087,-0.924601,-0.028,0.374,-5.8,18.0,277.9,0.126,0.016,0.11,0.01,0.0,1.2,0.0,0.29,1.37,0.0,0.0,0.0,0.5,0.0,0.3,0.02,0.31,0.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
766,0,28.333,0.98,1,0.097101,0.372179,-0.923068,-0.159688,0.353356,-0.921759,-0.034,0.375,-5.7,17.9,277.6,0.121,0.016,0.109,0.03,0.0,1.24,0.0,0.3,1.42,0.0,0.0,0.0,0.55,0.0,0.28,0.0,0.32,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
767,0,28.37,0.98,1,0.096031,0.364475,-0.926249,-0.160091,0.353675,-0.921566,-0.035,0.371,-5.7,17.9,277.7,0.124,0.017,0.11,0.03,0.0,1.24,0.0,0.32,1.56,0.0,0.0,0.0,0.58,0.03,0.33,0.0,0.36,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
768,0,28.407,0.98,1,0.105762,0.362262,-0.926056,-0.142056,0.351834,-0.925221,-0.02,0.368,-5.7,17.8,278.2,0.122,0.017,0.11,0.02,0.0,1.21,0.0,0.34,1.7,0.0,0.0,0.0,0.56,0.09,0.39,0.0,0.37,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
769,0,28.444,0.98,1,0.099969,0.362658,-0.926545,-0.14338,0.342946,-0.928348,-0.023,0.363,-5.6,17.7,278.3,0.121,0.018,0.108,0.0,0.0,1.14,0.0,0.36,1.75,0.0,0.0,0.0,0.51,0.16,0.46,0.0,0.34,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
770,0,28.481,0.98,1,0.101915,0.364655,-0.925549,-0.139386,0.345445,-0.92803,-0.02,0.366,-5.6,17.7,278.6,0.122,0.019,0.108,0.0,0.0,1.07,0.0,0.38,1.79,0.0,0.0,0.0,0.46,0.2,0.44,0.0,0.32,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
771,0,28.519,0.98,1,0.106439,0.367919,-0.923746,-0.133447,0.343178,-0.929742,-0.015,0.366,-5.4,17.6,278.9,0.126,0.019,0.109,0.0,0.0,1.07,0.0,0.42,1.71,0.0,0.0,0.0,0.47,0.18,0.46,0.03,0.3,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
772,0,28.556,0.98,1,0.103374,0.372325,-0.922327,-0.129988,0.351347,-0.927178,-0.014,0.373,-5.3,17.5,278.3,0.124,0.017,0.108,0.0,0.0,1.11,0.0,0.44,1.61,0.0,0.0,0.0,0.5,0.14,0.47,0.07,0.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
773,0,28.593,0.98,1,0.103261,0.372957,-0.922085,-0.134916,0.34466,-0.928982,-0.017,0.37,-5.3,17.5,278.3,0.124,0.017,0.109,0.0,0.0,1.13,0.0,0.45,1.55,0.0,0.0,0.0,0.46,0.16,0.44,0.09,0.3,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
774,0,28.63,0.98,1,0.097836,0.369747,-0.923967,-0.140178,0.347523,-0.927134,-0.023,0.37,-5.3,17.3,278.1,0.121,0.017,0.11,0.0,0.0,1.12,0.0,0.45,1.63,0.0,0.0,0.0,0.39,0.2,0.49,0.09,0.3,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
775,0,28.667,0.98,1,0.095803,0.367082,-0.925242,-0.143451,0.344036,-0.927934,-0.026,0.366,-5.4,17.4,278.6,0.122,0.019,0.111,0.0,0.0,1.14,0.0,0.47,1.7,0.0,0.0,0.0,0.38,0.23,0.52,0.08,0.3,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
776,0,28.704,0.98,1,0.098311,0.367017,-0.925005,-0.144381,0.345164,-0.92737,-0.025,0.367,-5.4,17.3,278.4,0.122,0.017,0.11,0.02,0.0,1.17,0.0,0.5,1.63,0.0,0.0,0.0,0.48,0.21,0.59,0.07,0.27,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
777,0,28.741,0.98,1,0.111839,0.365009,-0.924262,-0.150024,0.344644,-0.926668,-0.021,0.366,-5.4,17.3,279.0,0.121,0.017,0.111,0.02,0.0,1.13,0.0,0.6,1.81,0.02,0.0,0.0,0.55,0.16,0.56,0.07,0.22,0.0,0.0,0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
778,0,28.778,0.98,1,0.158646,0.398567,-0.903314,-0.175488,0.367785,-0.913202,-0.009,0.399,-5.4,17.5,279.7,0.127,0.019,0.111,0.02,0.0,1.09,0.0,0.66,1.99,0.04,0.0,0.0,0.57,0.19,0.57,0.04,0.19,0.0,0.0,0.89,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
779,0,28.815,0.98,1,0.158672,0.399197,-0.903031,-0.171546,0.367978,-0.913873,-0.007,0.4,-5.4,17.4,279.6,0.126,0.019,0.111,0.0,0.0,1.13,0.0,0.72,2.23,0.04,0.0,0.0,0.57,0.22,0.56,0.04,0.2,0.0,0.0,1.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
780,0,28.852,0.98,1,0.165024,0.389665,-0.906051,-0.151266,0.35389,-0.922974,0.008,0.386,-5.5,17.3,278.8,0.124,0.02,0.111,0.01,0.0,1.16,0.0,0.67,2.07,0.02,0.0,0.0,0.56,0.2,0.54,0.02,0.27,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
781,0,28.889,0.98,1,0.137887,0.345103,-0.928381,-0.120961,0.330787,-0.935921,0.009,0.348,-5.5,17.0,279.3,0.123,0.018,0.112,0.01,0.0,1.21,0.0,0.64,1.92,0.01,0.0,0.0,0.55,0.16,0.52,0.02,0.33,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,0,28.926,0.98,1,0.124383,0.343266,-0.930966,-0.132359,0.319525,-0.938288,-0.004,0.341,-5.5,16.9,278.8,0.121,0.017,0.111,0.01,0.0,1.16,0.0,0.59,1.74,0.0,0.0,0.0,0.57,0.14,0.52,0.05,0.36,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
783,0,28.963,0.98,1,0.123312,0.338747,-0.932762,-0.141785,0.30215,-0.942657,-0.01,0.329,-5.4,16.8,278.3,0.119,0.016,0.111,0.0,0.0,1.14,0.0,0.56,1.76,0.0,0.0,0.0,0.56,0.15,0.47,0.05,0.35,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
784,0,29.0,0.98,1,0.100318,0.353677,-0.929973,-0.147604,0.316745,-0.936955,-0.025,0.345,-5.4,16.5,278.2,0.118,0.017,0.11,0.0,0.0,1.07,0.0,0.53,1.8,0.0,0.0,0.0,0.52,0.12,0.44,0.05,0.34,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
785,0,29.037,0.98,1,0.099144,0.34952,-0.931669,-0.144866,0.320614,-0.936066,-0.024,0.344,-5.4,16.6,278.3,0.118,0.018,0.11,0.0,0.0,1.02,0.0,0.53,1.84,0.0,0.0,0.0,0.44,0.03,0.38,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
786,0,29.074,0.98,1,0.089933,0.354127,-0.930863,-0.158304,0.332946,-0.929563,-0.037,0.354,-5.6,16.6,278.3,0.121,0.018,0.11,0.0,0.0,1.01,0.0,0.51,1.8,0.0,0.0,0.0,0.48,0.01,0.41,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
787,0,29.111,0.98,1,0.080811,0.35432,-0.931626,-0.146364,0.329172,-0.932858,-0.035,0.351,-5.9,16.8,278.4,0.12,0.018,0.11,0.0,0.0,1.05,0.0,0.52,1.76,0.0,0.0,0.0,0.54,0.01,0.36,0.02,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
788,0,29.148,0.98,1,0.082792,0.35148,-0.932527,-0.140437,0.326222,-0.934803,-0.031,0.348,-5.9,16.9,278.6,0.122,0.017,0.111,0.0,0.0,1.12,0.0,0.52,1.74,0.0,0.0,0.0,0.61,0.03,0.33,0.04,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
789,0,29.185,0.98,1,0.081614,0.35525,-0.931202,-0.140145,0.330075,-0.933493,-0.031,0.352,-6.0,16.9,278.6,0.122,0.017,0.111,0.0,0.0,1.12,0.0,0.49,1.62,0.0,0.0,0.0,0.62,0.02,0.31,0.04,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,0,29.222,0.98,1,0.083749,0.362182,-0.928337,-0.144472,0.335257,-0.930984,-0.033,0.359,-6.1,17.0,278.3,0.124,0.016,0.11,0.0,0.0,1.07,0.0,0.47,1.55,0.0,0.0,0.0,0.56,0.03,0.35,0.02,0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791,0,29.259,0.98,1,0.084565,0.362691,-0.928065,-0.151423,0.329511,-0.93193,-0.036,0.356,-6.2,17.1,278.3,0.126,0.016,0.11,0.0,0.0,1.04,0.0,0.44,1.37,0.0,0.0,0.0,0.52,0.11,0.35,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
792,0,29.296,0.98,1,0.093658,0.359461,-0.928448,-0.145422,0.326962,-0.933782,-0.028,0.353,-6.4,17.3,278.8,0.127,0.018,0.109,0.0,0.0,1.04,0.0,0.45,1.28,0.0,0.0,0.0,0.48,0.15,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
793,0,29.333,0.98,1,0.106754,0.344086,-0.93285,-0.141473,0.325724,-0.93482,-0.019,0.344,-6.5,17.5,278.3,0.126,0.018,0.108,0.0,0.0,1.05,0.0,0.43,1.09,0.0,0.0,0.0,0.5,0.2,0.42,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
794,0,29.37,0.98,1,0.106786,0.347016,-0.93176,-0.139569,0.329341,-0.933839,-0.018,0.348,-6.5,17.5,278.4,0.126,0.019,0.108,0.0,0.0,1.03,0.0,0.43,1.17,0.0,0.0,0.0,0.54,0.16,0.43,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
795,0,29.407,0.98,1,0.0971,0.359174,-0.928206,-0.14635,0.324198,-0.9346,-0.026,0.352,-6.6,17.6,278.1,0.126,0.02,0.107,0.0,0.0,1.04,0.0,0.46,1.22,0.0,0.0,0.0,0.57,0.16,0.39,0.0,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
796,0,29.444,0.98,1,0.09207,0.360274,-0.928292,-0.147361,0.326456,-0.933655,-0.03,0.353,-6.5,17.7,278.3,0.129,0.019,0.107,0.0,0.0,1.02,0.0,0.47,1.32,0.0,0.0,0.0,0.6,0.16,0.39,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
