frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
8254,0,330.12,0.98,1,0.202756,0.300944,-0.931838,0.017771,0.286111,-0.958032,0.116,0.301,-48.5,-13.2,297.7,0.078,-0.072,0.068,0.07,0.0,0.0,0.0,0.0,0.77,0.01,0.34,0.08,1.11,0.0,0.0,0.0,0.0,0.07,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8255,0,330.16,0.98,1,0.210289,0.301604,-0.929954,0.020598,0.28923,-0.957038,0.122,0.303,-48.5,-13.1,297.8,0.078,-0.078,0.068,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.37,0.05,1.06,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8256,0,330.2,0.98,1,0.210956,0.296427,-0.931466,0.02597,0.285464,-0.958038,0.125,0.299,-48.4,-13.1,297.4,0.076,-0.078,0.069,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.4,0.05,1.07,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8257,0,330.24,0.98,1,0.213155,0.296467,-0.930952,0.035391,0.289509,-0.956521,0.131,0.301,-48.4,-13.1,297.4,0.078,-0.074,0.069,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.36,0.05,0.99,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8258,0,330.28,0.98,1,0.226157,0.292703,-0.929074,0.036312,0.286989,-0.957246,0.138,0.298,-48.3,-13.0,296.7,0.076,-0.074,0.068,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.29,0.03,0.99,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8259,0,330.32,0.98,1,0.214722,0.290662,-0.932422,0.030038,0.282099,-0.958915,0.129,0.294,-48.4,-13.1,297.6,0.074,-0.075,0.067,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.26,0.03,1.07,0.0,0.13,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8260,0,330.36,0.98,1,0.22163,0.297889,-0.928516,0.020719,0.284841,-0.958351,0.128,0.3,-48.4,-13.1,297.8,0.076,-0.071,0.068,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.31,0.04,1.15,0.01,0.18,0.0,0.0,0.01,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8261,0,330.4,0.98,1,0.206505,0.295041,-0.932902,0.029082,0.291792,-0.95604,0.124,0.301,-48.4,-13.4,297.6,0.074,-0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.31,0.08,1.17,0.03,0.2,0.03,0.0,0.01,0.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8262,0,330.44,0.98,1,0.200238,0.298704,-0.933103,0.030138,0.291258,-0.95617,0.121,0.303,-48.5,-13.4,297.6,0.074,-0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.31,0.13,1.09,0.05,0.17,0.03,0.0,0.0,0.23,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8263,0,330.48,0.98,1,0.204062,0.302844,-0.930937,0.034357,0.292623,-0.955611,0.126,0.306,-48.5,-13.6,298.1,0.074,-0.067,0.068,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.3,0.16,1.06,0.03,0.12,0.07,0.0,0.0,0.16,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8264,0,330.52,0.98,1,0.208828,0.297756,-0.931521,0.037469,0.293632,-0.955184,0.13,0.304,-48.3,-13.6,297.8,0.073,-0.071,0.069,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.29,0.17,1.1,0.02,0.12,0.03,0.0,0.0,0.1,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8265,0,330.56,0.98,1,0.218598,0.301559,-0.92805,0.033652,0.293776,-0.955282,0.133,0.306,-48.3,-13.8,297.9,0.077,-0.075,0.07,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.28,0.14,1.15,0.0,0.13,0.04,0.0,0.0,0.08,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8266,0,330.6,0.98,1,0.227473,0.297989,-0.92707,0.040304,0.29476,-0.954721,0.141,0.305,-48.5,-13.8,297.6,0.073,-0.073,0.067,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.26,0.15,1.23,0.0,0.11,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8267,0,330.64,0.98,1,0.216933,0.296163,-0.930176,0.039225,0.291081,-0.955894,0.135,0.302,-48.5,-13.9,298.0,0.073,-0.075,0.068,0.0,0.0,0.0,0.02,0.0,0.88,0.0,0.25,0.15,1.19,0.0,0.08,0.01,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8268,0,330.68,0.98,1,0.210641,0.291301,-0.933153,0.031715,0.280788,-0.959246,0.127,0.294,-48.6,-13.9,297.7,0.071,-0.073,0.069,0.0,0.0,0.0,0.02,0.0,0.91,0.0,0.24,0.17,1.19,0.0,0.07,0.0,0.01,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8269,0,330.72,0.98,1,0.210977,0.293425,-0.932411,0.04448,0.288653,-0.9564,0.134,0.299,-48.7,-13.9,297.6,0.073,-0.075,0.069,0.0,0.0,0.0,0.06,0.0,0.87,0.0,0.23,0.18,1.17,0.0,0.07,0.01,0.01,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8270,0,330.76,0.98,1,0.213016,0.296808,-0.930875,0.037106,0.292874,-0.955431,0.132,0.303,-48.7,-14.0,297.8,0.076,-0.073,0.069,0.01,0.0,0.0,0.04,0.0,0.89,0.0,0.29,0.16,1.24,0.02,0.04,0.04,0.01,0.05,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8271,0,330.8,0.98,1,0.217847,0.301072,-0.928385,0.045299,0.300709,-0.95264,0.139,0.31,-48.8,-14.1,297.2,0.083,-0.073,0.069,0.01,0.0,0.0,0.06,0.0,0.88,0.0,0.32,0.16,1.28,0.05,0.06,0.04,0.01,0.05,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8272,0,330.84,0.98,1,0.215754,0.299551,-0.929365,0.038808,0.295575,-0.954531,0.134,0.306,-49.1,-14.2,297.0,0.079,-0.072,0.067,0.01,0.0,0.0,0.02,0.0,0.89,0.0,0.37,0.15,1.29,0.05,0.07,0.04,0.01,0.04,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8273,0,330.88,0.98,1,0.207807,0.295521,-0.932461,0.029094,0.290766,-0.956352,0.125,0.301,-49.1,-14.2,297.7,0.077,-0.072,0.067,0.0,0.0,0.0,0.02,0.0,0.73,0.0,0.33,0.16,1.25,0.03,0.12,0.01,0.08,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8274,0,330.92,0.98,1,0.213452,0.291978,-0.932302,0.036738,0.289504,-0.956472,0.132,0.299,-49.2,-14.1,297.3,0.073,-0.075,0.065,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.32,0.17,1.21,0.04,0.1,0.02,0.12,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8275,0,330.96,0.98,1,0.216428,0.286175,-0.933414,0.031046,0.283431,-0.95849,0.13,0.292,-49.4,-14.1,297.6,0.074,-0.076,0.065,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.29,0.18,1.21,0.05,0.11,0.01,0.14,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8276,0,331.0,0.98,1,0.221637,0.287784,-0.931696,0.03166,0.278503,-0.959913,0.133,0.291,-49.5,-14.2,297.0,0.072,-0.079,0.065,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.31,0.2,1.21,0.05,0.11,0.02,0.09,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8277,0,331.04,0.98,1,0.22058,0.288501,-0.931725,0.031156,0.278513,-0.959927,0.132,0.291,-49.5,-14.2,297.0,0.072,-0.078,0.065,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.3,0.18,1.25,0.01,0.13,0.02,0.07,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8278,0,331.08,0.98,1,0.222861,0.286889,-0.93168,0.038718,0.280286,-0.959135,0.137,0.291,-49.5,-14.2,297.1,0.072,-0.079,0.065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.13,1.29,0.0,0.19,0.02,0.06,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8279,0,331.12,0.98,1,0.218101,0.296473,-0.929804,0.041945,0.287068,-0.956992,0.137,0.3,-49.5,-14.1,296.6,0.07,-0.081,0.065,0.0,0.0,0.0,0.03,0.0,1.06,0.0,0.29,0.11,1.28,0.0,0.17,0.0,0.08,0.01,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8280,0,331.16,0.98,1,0.217029,0.289438,-0.932268,0.043772,0.275768,-0.960227,0.137,0.29,-49.4,-14.0,296.8,0.07,-0.08,0.063,0.0,0.0,0.0,0.06,0.0,1.15,0.0,0.31,0.11,1.29,0.0,0.13,0.0,0.06,0.01,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8281,0,331.2,0.98,1,0.214341,0.294341,-0.931354,0.036388,0.277675,-0.959986,0.132,0.294,-49.5,-14.0,296.7,0.072,-0.077,0.064,0.0,0.0,0.0,0.15,0.0,1.14,0.0,0.27,0.13,1.24,0.0,0.05,0.0,0.03,0.04,0.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8282,0,331.24,0.98,1,0.201198,0.297154,-0.933391,0.034855,0.284804,-0.957952,0.124,0.299,-49.6,-14.0,296.8,0.072,-0.077,0.065,0.01,0.0,0.0,0.13,0.0,1.08,0.0,0.21,0.15,1.27,0.0,0.07,0.0,0.02,0.02,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8283,0,331.28,0.98,1,0.205654,0.293049,-0.933718,0.031102,0.289656,-0.956626,0.125,0.299,-49.3,-13.9,296.7,0.074,-0.081,0.065,0.01,0.0,0.0,0.09,0.0,1.01,0.0,0.15,0.16,1.2,0.0,0.1,0.0,0.02,0.02,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8284,0,331.32,0.98,1,0.214454,0.294616,-0.931242,0.028862,0.288281,-0.957111,0.128,0.299,-49.4,-13.8,297.8,0.076,-0.075,0.064,0.01,0.0,0.0,0.0,0.0,0.88,0.0,0.16,0.14,1.16,0.0,0.11,0.0,0.02,0.0,0.03,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8285,0,331.36,0.98,1,0.217302,0.296646,-0.929936,0.031574,0.288961,-0.95682,0.131,0.301,-49.3,-13.7,297.4,0.077,-0.075,0.063,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.17,0.13,1.07,0.0,0.08,0.0,0.0,0.04,0.02,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8286,0,331.4,0.98,1,0.20683,0.295007,-0.932841,0.032204,0.287296,-0.9573,0.126,0.299,-49.1,-13.6,297.2,0.076,-0.073,0.063,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.16,0.08,1.04,0.04,0.13,0.0,0.0,0.07,0.03,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8287,0,331.44,0.98,1,0.210584,0.304655,-0.928892,0.035643,0.289497,-0.956515,0.13,0.305,-49.3,-13.6,298.3,0.079,-0.074,0.065,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.17,0.08,1.01,0.07,0.22,0.0,0.0,0.11,0.07,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8288,0,331.48,0.98,1,0.209774,0.305446,-0.928815,0.042539,0.293725,-0.954943,0.133,0.308,-49.3,-13.7,298.4,0.082,-0.076,0.066,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.18,0.09,1.03,0.07,0.29,0.06,0.03,0.08,0.11,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8289,0,331.52,0.98,1,0.211577,0.301247,-0.929777,0.041668,0.286033,-0.957313,0.133,0.302,-49.2,-13.7,298.2,0.077,-0.076,0.066,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.2,0.09,1.08,0.03,0.29,0.06,0.07,0.04,0.18,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8290,0,331.56,0.98,1,0.203142,0.30454,-0.930585,0.041076,0.293979,-0.954929,0.129,0.307,-49.2,-13.7,298.5,0.078,-0.074,0.066,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.24,0.1,1.06,0.0,0.26,0.06,0.07,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8291,0,331.6,0.98,1,0.195999,0.305336,-0.931855,0.04333,0.287768,-0.95672,0.126,0.304,-49.0,-13.5,297.3,0.075,-0.075,0.066,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.31,0.09,1.03,0.0,0.23,0.0,0.03,0.0,0.1,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8292,0,331.64,0.98,1,0.19555,0.303381,-0.932588,0.042901,0.286583,-0.957094,0.126,0.303,-49.0,-13.5,297.6,0.074,-0.074,0.066,0.0,0.0,0.0,0.01,0.0,0.57,0.0,0.32,0.11,0.94,0.0,0.15,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8293,0,331.68,0.98,1,0.194358,0.30196,-0.933298,0.043614,0.28929,-0.956248,0.125,0.303,-49.1,-13.5,297.9,0.072,-0.073,0.065,0.0,0.0,0.0,0.05,0.0,0.51,0.0,0.35,0.15,0.97,0.0,0.11,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8294,0,331.72,0.98,1,0.198646,0.303465,-0.931906,0.038908,0.292789,-0.955385,0.125,0.306,-49.0,-13.5,297.9,0.074,-0.074,0.065,0.0,0.0,0.0,0.05,0.0,0.49,0.0,0.34,0.15,1.02,0.04,0.04,0.04,0.0,0.0,0.16,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8295,0,331.76,0.98,1,0.187448,0.299394,-0.935535,0.039746,0.293292,-0.955196,0.12,0.304,-49.0,-13.5,298.7,0.064,-0.072,0.064,0.03,0.03,0.0,0.04,0.0,0.35,0.0,0.29,0.16,1.09,0.04,0.06,0.04,0.0,0.02,0.17,0.49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8296,0,331.8,0.98,1,0.261047,0.332192,-0.906368,-0.028195,0.333279,-0.942406,0.125,0.346,-49.2,-13.0,298.7,0.05,-0.079,0.058,0.03,0.03,0.0,0.0,0.0,0.2,0.0,0.16,0.14,1.09,0.04,0.02,0.04,0.0,0.1,0.18,0.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8297,0,331.84,0.98,1,0.248282,0.31575,-0.915783,-0.029187,0.33826,-0.9406,0.117,0.339,-49.2,-12.9,298.7,0.04,-0.081,0.056,0.05,0.03,0.0,0.0,0.0,0.43,0.0,0.08,0.14,1.1,0.0,0.05,0.0,0.0,0.1,0.19,0.96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8298,0,331.88,0.98,1,0.235729,0.306797,-0.922121,-0.014002,0.28857,-0.957356,0.117,0.307,-49.3,-13.0,300.2,0.053,-0.071,0.061,0.04,0.0,0.0,0.0,0.0,0.95,0.0,0.14,0.15,1.04,0.0,0.09,0.0,0.0,0.07,0.19,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8299,0,331.92,0.98,1,0.23326,0.309276,-0.921921,-0.012142,0.288757,-0.957326,0.117,0.308,-49.4,-12.9,300.3,0.051,-0.07,0.059,0.07,0.0,0.0,0.0,0.0,1.33,0.0,0.26,0.14,1.02,0.02,0.18,0.0,0.0,0.0,0.13,0.46,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8300,0,331.96,0.98,1,0.236869,0.29996,-0.924076,-0.027179,0.270386,-0.962368,0.111,0.294,-49.0,-12.9,298.9,0.056,-0.069,0.062,0.05,0.0,0.0,0.0,0.0,1.21,0.0,0.29,0.14,0.98,0.02,0.19,0.0,0.0,0.02,0.06,0.31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8301,0,332.0,0.98,1,0.207311,0.294178,-0.932996,0.024791,0.279285,-0.959888,0.122,0.294,-49.0,-13.0,298.1,0.064,-0.068,0.063,0.04,0.0,0.0,0.0,0.0,0.94,0.0,0.27,0.11,0.98,0.02,0.16,0.0,0.0,0.09,0.01,0.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8302,0,332.04,0.98,1,0.203806,0.294955,-0.933523,0.020609,0.283785,-0.958666,0.118,0.297,-49.0,-13.0,297.9,0.066,-0.068,0.061,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.22,0.11,1.02,0.0,0.12,0.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8303,0,332.08,0.98,1,0.212775,0.294965,-0.931516,0.017027,0.28032,-0.959756,0.121,0.295,-49.0,-13.0,297.3,0.066,-0.073,0.063,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.26,0.1,1.07,0.0,0.09,0.01,0.0,0.27,0.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8304,0,332.12,0.98,1,0.209171,0.296431,-0.931867,0.016995,0.281289,-0.959473,0.119,0.296,-49.0,-13.0,297.4,0.066,-0.073,0.064,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.29,0.08,1.14,0.0,0.1,0.01,0.0,0.32,0.03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8305,0,332.16,0.98,1,0.205978,0.287848,-0.935263,0.02371,0.276911,-0.960603,0.121,0.29,-49.0,-13.0,297.6,0.065,-0.069,0.063,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.31,0.08,1.17,0.05,0.1,0.01,0.0,0.28,0.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8306,0,332.2,0.98,1,0.199149,0.289624,-0.936193,0.039294,0.278454,-0.959645,0.125,0.291,-48.8,-13.0,296.5,0.066,-0.07,0.061,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.36,0.09,1.21,0.05,0.1,0.01,0.0,0.23,0.03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8307,0,332.24,0.98,1,0.204962,0.291238,-0.934436,0.042322,0.28508,-0.957569,0.13,0.296,-48.8,-13.2,296.2,0.07,-0.075,0.063,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.39,0.1,1.26,0.05,0.12,0.01,0.0,0.14,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8308,0,332.28,0.98,1,0.203666,0.292727,-0.934254,0.049075,0.285269,-0.95719,0.133,0.297,-48.7,-13.2,295.9,0.07,-0.076,0.064,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.42,0.08,1.24,0.0,0.14,0.01,0.0,0.08,0.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8309,0,332.32,0.98,1,0.204334,0.291489,-0.934495,0.047353,0.283474,-0.95781,0.132,0.295,-48.9,-13.3,296.6,0.07,-0.074,0.065,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.39,0.06,1.2,0.03,0.18,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8310,0,332.36,0.98,1,0.203421,0.294547,-0.933735,0.048741,0.288289,-0.956302,0.133,0.299,-49.0,-13.3,297.1,0.07,-0.07,0.065,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.35,0.05,1.18,0.04,0.21,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8311,0,332.4,0.98,1,0.202367,0.299809,-0.932289,0.031163,0.282394,-0.958792,0.123,0.299,-49.0,-13.2,297.4,0.074,-0.069,0.064,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.32,0.05,1.25,0.03,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8312,0,332.44,0.98,1,0.200754,0.299253,-0.932816,0.032442,0.281795,-0.958926,0.123,0.298,-49.0,-13.2,297.4,0.073,-0.067,0.064,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.3,0.04,1.32,0.02,0.18,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8313,0,332.48,0.98,1,0.192144,0.298403,-0.934899,0.025242,0.286449,-0.957763,0.114,0.3,-49.0,-13.2,298.2,0.077,-0.063,0.064,0.02,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.06,1.34,0.02,0.12,0.05,0.0,0.0,0.06,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8314,0,332.52,0.98,1,0.187121,0.301803,-0.934826,0.018853,0.287914,-0.957471,0.108,0.302,-49.0,-13.1,298.3,0.076,-0.062,0.064,0.02,0.0,0.0,0.0,0.0,0.76,0.0,0.3,0.07,1.38,0.02,0.05,0.06,0.0,0.0,0.05,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
