frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
8309,0,307.704,0.98,1,0.221116,0.089742,-0.97111,0.008878,0.053019,-0.998554,0.116,0.072,-45.2,29.8,263.8,-0.211,-0.089,-0.03,0.46,0.06,0.15,0.0,0.93,0.0,0.07,1.42,0.0,0.0,0.1,0.72,0.26,0.0,0.31,0.25,0.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8310,0,307.741,0.98,1,0.236467,0.08925,-0.967532,0.026646,0.042672,-0.998734,0.133,0.067,-45.1,29.5,263.4,-0.217,-0.091,-0.03,0.47,0.06,0.09,0.0,0.85,0.0,0.06,1.46,0.0,0.0,0.1,0.73,0.21,0.0,0.41,0.23,0.57,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8311,0,307.778,0.98,1,0.218252,0.081883,-0.972451,0.060321,0.035298,-0.997555,0.14,0.059,-45.3,29.4,264.4,-0.217,-0.09,-0.029,0.45,0.05,0.04,0.0,0.66,0.0,0.04,1.31,0.0,0.0,0.05,0.66,0.29,0.0,0.52,0.23,0.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8312,0,307.815,0.98,1,0.257592,0.085682,-0.962448,-0.060077,0.109412,-0.992179,0.101,0.099,-45.6,30.1,265.4,-0.218,-0.091,-0.031,0.44,0.0,0.0,0.0,0.48,0.0,0.01,1.13,0.0,0.0,0.03,0.57,0.37,0.0,0.55,0.18,1.24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8313,0,307.852,0.98,1,0.176471,0.060624,-0.982437,-0.034125,0.096696,-0.994729,0.072,0.079,-45.3,29.9,264.0,-0.217,-0.093,-0.032,0.63,0.17,0.0,0.04,0.28,0.0,0.0,0.89,0.0,0.0,0.0,0.49,0.49,0.0,0.66,0.12,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8314,0,307.889,0.98,1,0.143377,-0.045827,-0.988607,0.021365,0.120573,-0.992475,0.083,0.038,-45.8,29.8,266.0,-0.217,-0.088,-0.033,0.68,0.23,0.0,0.04,0.3,0.0,0.0,0.94,0.0,0.0,0.04,0.52,0.4,0.0,0.65,0.14,1.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8315,0,307.926,0.98,1,0.190605,-0.036136,-0.981002,0.109538,-0.059663,-0.99219,0.151,-0.049,-45.7,29.1,266.5,-0.232,-0.086,-0.034,0.67,0.3,0.0,0.04,0.42,0.0,0.02,1.11,0.0,0.0,0.1,0.56,0.37,0.0,0.62,0.17,1.26,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8316,0,307.963,0.98,1,0.173974,-0.032479,-0.984214,0.055871,0.010036,-0.998388,0.115,-0.011,-45.3,28.5,265.8,-0.225,-0.084,-0.028,0.5,0.21,0.02,0.01,0.7,0.15,0.02,1.36,0.0,0.0,0.17,0.64,0.29,0.0,0.41,0.24,0.96,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8317,0,308.0,0.98,1,0.260647,0.042784,-0.964486,-0.03858,0.04734,-0.998133,0.113,0.046,-45.1,27.5,263.6,-0.218,-0.087,-0.026,0.48,0.21,0.05,0.01,0.87,0.28,0.02,1.54,0.0,0.0,0.2,0.6,0.3,0.0,0.25,0.22,0.71,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8318,0,308.037,0.98,1,0.283428,0.052606,-0.957549,-0.037316,0.070621,-0.996805,0.125,0.063,-45.2,27.4,263.4,-0.215,-0.089,-0.026,0.47,0.17,0.12,0.01,0.96,0.43,0.0,1.61,0.0,0.0,0.23,0.58,0.22,0.0,0.14,0.25,0.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8319,0,308.074,0.98,1,0.266691,0.029044,-0.963344,-0.04072,0.064488,-0.997087,0.115,0.048,-45.2,27.2,262.2,-0.215,-0.09,-0.027,0.51,0.25,0.16,0.0,0.96,0.34,0.01,1.53,0.0,0.0,0.24,0.57,0.19,0.0,0.14,0.25,0.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8320,0,308.111,0.98,1,0.253741,0.021802,-0.967026,-0.044402,0.053855,-0.997561,0.106,0.038,-45.3,27.1,262.4,-0.216,-0.088,-0.026,0.62,0.41,0.22,0.0,0.98,0.22,0.03,1.43,0.0,0.0,0.25,0.6,0.21,0.0,0.18,0.26,0.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8321,0,308.148,0.98,1,0.255965,0.019461,-0.96649,-0.033301,0.051527,-0.998116,0.113,0.036,-45.5,27.3,262.5,-0.217,-0.088,-0.026,0.71,0.62,0.22,0.0,0.99,0.09,0.03,1.4,0.0,0.0,0.28,0.61,0.26,0.0,0.22,0.26,0.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8322,0,308.185,0.98,1,0.261048,0.015299,-0.965205,-0.024097,0.033869,-0.999136,0.12,0.025,-45.5,27.5,262.7,-0.215,-0.087,-0.025,0.8,0.61,0.25,0.0,1.0,0.07,0.03,1.46,0.0,0.0,0.28,0.58,0.25,0.0,0.27,0.26,0.08,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8323,0,308.222,0.98,1,0.244702,0.017516,-0.96944,-0.029373,0.046237,-0.998499,0.109,0.032,-45.4,27.7,262.7,-0.215,-0.088,-0.025,0.78,0.48,0.23,0.0,0.98,0.05,0.03,1.46,0.0,0.0,0.28,0.55,0.22,0.0,0.25,0.25,0.08,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8324,0,308.259,0.98,1,0.255223,0.020415,-0.966667,-0.031812,0.045096,-0.998476,0.113,0.033,-45.4,27.7,262.6,-0.214,-0.089,-0.026,0.77,0.36,0.19,0.0,0.95,0.03,0.03,1.51,0.0,0.0,0.23,0.55,0.19,0.0,0.31,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8325,0,308.296,0.98,1,0.246039,0.020569,-0.969042,-0.039024,0.037073,-0.99855,0.105,0.029,-45.5,28.0,263.1,-0.214,-0.087,-0.025,0.7,0.32,0.15,0.0,0.92,0.0,0.02,1.51,0.0,0.0,0.21,0.5,0.16,0.0,0.35,0.22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8326,0,308.333,0.98,1,0.272635,0.024141,-0.961815,-0.035827,0.050123,-0.9981,0.12,0.038,-45.5,28.2,262.8,-0.216,-0.087,-0.026,0.75,0.41,0.14,0.0,0.92,0.0,0.0,1.53,0.0,0.0,0.19,0.48,0.13,0.0,0.43,0.17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8327,0,308.37,0.98,1,0.252654,0.017021,-0.967407,-0.035716,0.04345,-0.998417,0.11,0.031,-45.5,28.3,263.1,-0.217,-0.085,-0.026,0.77,0.47,0.14,0.0,0.93,0.0,0.0,1.5,0.0,0.0,0.22,0.48,0.14,0.0,0.47,0.17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8328,0,308.407,0.98,1,0.220568,0.024751,-0.975058,0.002942,0.039501,-0.999215,0.113,0.033,-45.4,28.3,262.6,-0.217,-0.088,-0.025,0.83,0.45,0.2,0.0,0.94,0.0,0.0,1.51,0.0,0.0,0.24,0.54,0.18,0.0,0.5,0.16,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8329,0,308.444,0.98,1,0.206353,0.015914,-0.978348,-0.013529,0.031559,-0.99941,0.097,0.024,-45.4,28.5,263.0,-0.217,-0.087,-0.024,0.83,0.4,0.21,0.0,0.91,0.0,0.0,1.49,0.0,0.0,0.21,0.59,0.19,0.0,0.51,0.21,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8330,0,308.481,0.98,1,0.215175,0.015794,-0.976448,-0.027984,0.037524,-0.998904,0.094,0.027,-45.4,28.8,263.1,-0.216,-0.087,-0.024,0.85,0.37,0.21,0.0,0.89,0.0,0.0,1.48,0.0,0.0,0.15,0.59,0.21,0.0,0.49,0.21,0.03,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8331,0,308.519,0.98,1,0.206239,0.021992,-0.978254,-0.010827,0.038149,-0.999213,0.098,0.03,-45.3,28.9,262.7,-0.216,-0.088,-0.023,0.89,0.45,0.16,0.0,0.89,0.0,0.0,1.5,0.0,0.0,0.11,0.58,0.21,0.0,0.45,0.25,0.03,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8332,0,308.556,0.98,1,0.207798,0.017198,-0.978021,-0.016941,0.036494,-0.99919,0.096,0.027,-45.4,29.2,262.7,-0.216,-0.088,-0.022,0.9,0.49,0.13,0.0,0.91,0.0,0.0,1.6,0.0,0.0,0.14,0.56,0.27,0.0,0.44,0.25,0.03,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8333,0,308.593,0.98,1,0.202705,0.021172,-0.979011,-0.018265,0.038348,-0.999097,0.093,0.03,-45.3,29.6,262.8,-0.214,-0.089,-0.023,0.85,0.57,0.12,0.0,0.93,0.0,0.0,1.65,0.0,0.0,0.16,0.54,0.27,0.0,0.42,0.22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8334,0,308.63,0.98,1,0.201632,0.021172,-0.979232,-0.019868,0.040862,-0.998967,0.092,0.031,-45.3,29.7,262.6,-0.215,-0.089,-0.024,0.82,0.53,0.14,0.0,0.95,0.0,0.0,1.64,0.0,0.0,0.2,0.53,0.31,0.0,0.45,0.21,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8335,0,308.667,0.98,1,0.199125,0.012761,-0.979891,-0.011992,0.04354,-0.99898,0.094,0.028,-45.2,29.7,262.6,-0.216,-0.09,-0.023,0.81,0.53,0.18,0.04,0.95,0.0,0.0,1.6,0.0,0.0,0.23,0.54,0.27,0.0,0.45,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8336,0,308.704,0.98,1,0.20996,0.013808,-0.977613,-0.012867,0.041789,-0.999044,0.099,0.028,-45.1,29.8,262.5,-0.215,-0.09,-0.024,0.82,0.46,0.25,0.04,0.96,0.0,0.0,1.61,0.0,0.0,0.24,0.57,0.29,0.0,0.44,0.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8337,0,308.741,0.98,1,0.209453,0.008888,-0.977778,-0.011137,0.041393,-0.999081,0.1,0.025,-45.1,29.8,262.7,-0.215,-0.091,-0.024,0.83,0.49,0.25,0.04,0.94,0.0,0.0,1.63,0.0,0.0,0.21,0.6,0.29,0.0,0.41,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8338,0,308.778,0.98,1,0.209673,0.010691,-0.977713,-0.003393,0.048863,-0.9988,0.104,0.03,-45.0,29.8,262.4,-0.217,-0.091,-0.025,0.79,0.4,0.26,0.0,0.93,0.0,0.0,1.63,0.0,0.0,0.18,0.62,0.3,0.0,0.41,0.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8339,0,308.815,0.98,1,0.213546,0.009933,-0.976883,0.0014,0.04663,-0.998911,0.108,0.029,-45.0,29.8,262.3,-0.217,-0.092,-0.024,0.77,0.34,0.25,0.0,0.91,0.0,0.0,1.63,0.0,0.0,0.2,0.64,0.28,0.0,0.4,0.22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8340,0,308.852,0.98,1,0.214854,0.020744,-0.976426,-0.003255,0.044092,-0.999022,0.107,0.033,-44.9,29.8,262.2,-0.216,-0.092,-0.024,0.81,0.36,0.28,0.0,0.91,0.0,0.0,1.66,0.0,0.0,0.27,0.61,0.25,0.0,0.35,0.15,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8341,0,308.889,0.98,1,0.225153,0.019471,-0.974129,-0.006797,0.041637,-0.99911,0.11,0.031,-44.6,29.9,262.1,-0.213,-0.093,-0.023,0.9,0.43,0.28,0.0,0.91,0.0,0.0,1.69,0.0,0.0,0.29,0.56,0.24,0.0,0.31,0.08,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8342,0,308.926,0.98,1,0.229033,0.036257,-0.972743,-0.027256,0.027223,-0.999258,0.102,0.032,-44.6,30.2,262.9,-0.214,-0.093,-0.023,0.91,0.42,0.22,0.0,0.91,0.0,0.0,1.65,0.0,0.0,0.3,0.59,0.26,0.0,0.25,0.03,0.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8343,0,308.963,0.98,1,0.264541,0.067858,-0.961984,0.072361,0.062747,-0.995403,0.17,0.067,-44.7,30.6,263.3,-0.211,-0.092,-0.022,0.86,0.33,0.19,0.0,0.88,0.0,0.0,1.58,0.0,0.0,0.33,0.61,0.29,0.0,0.25,0.1,0.32,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8344,0,309.0,0.98,1,0.246972,0.060371,-0.96714,0.071741,0.07167,-0.994845,0.161,0.067,-44.7,30.7,263.5,-0.215,-0.091,-0.023,0.74,0.22,0.16,0.0,0.83,0.0,0.0,1.53,0.0,0.0,0.38,0.61,0.32,0.0,0.24,0.12,0.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8345,0,309.037,0.98,1,0.226213,0.058872,-0.972297,0.069704,0.062255,-0.995623,0.149,0.061,-44.6,30.9,263.2,-0.215,-0.092,-0.023,0.67,0.21,0.23,0.0,0.8,0.0,0.0,1.56,0.0,0.0,0.39,0.57,0.35,0.0,0.27,0.09,0.56,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8346,0,309.074,0.98,1,0.246859,0.061312,-0.96711,0.060603,0.068418,-0.995814,0.155,0.066,-44.9,31.1,264.2,-0.215,-0.09,-0.025,0.65,0.19,0.24,0.0,0.79,0.0,0.0,1.55,0.0,0.0,0.35,0.51,0.34,0.0,0.25,0.02,0.57,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8347,0,309.111,0.98,1,0.237814,0.066545,-0.969029,0.057563,0.056908,-0.996719,0.149,0.063,-44.7,31.1,263.5,-0.215,-0.091,-0.025,0.67,0.12,0.26,0.0,0.76,0.0,0.0,1.53,0.0,0.0,0.28,0.47,0.34,0.0,0.24,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8348,0,309.148,0.98,1,0.230626,0.034801,-0.97242,0.052443,0.03285,-0.998083,0.143,0.034,-44.8,31.3,264.0,-0.225,-0.091,-0.027,0.67,0.06,0.2,0.0,0.75,0.0,0.0,1.49,0.0,0.0,0.19,0.44,0.33,0.0,0.21,0.0,0.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8349,0,309.185,0.98,1,0.229842,0.034668,-0.97261,0.062172,0.038335,-0.997329,0.147,0.037,-44.7,31.3,263.8,-0.227,-0.092,-0.027,0.6,0.03,0.2,0.0,0.74,0.0,0.0,1.47,0.0,0.0,0.14,0.49,0.34,0.0,0.19,0.0,0.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8350,0,309.222,0.98,1,0.220436,0.049193,-0.97416,0.060885,0.036608,-0.997473,0.142,0.043,-44.7,31.3,263.4,-0.225,-0.093,-0.026,0.52,0.03,0.24,0.0,0.75,0.0,0.0,1.46,0.0,0.0,0.11,0.51,0.35,0.0,0.16,0.0,0.54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8351,0,309.259,0.98,1,0.235218,0.046148,-0.970846,0.066768,0.043788,-0.996807,0.152,0.046,-44.5,31.4,263.4,-0.228,-0.094,-0.027,0.56,0.12,0.32,0.0,0.8,0.0,0.0,1.49,0.0,0.0,0.09,0.52,0.36,0.0,0.1,0.0,0.63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8352,0,309.296,0.98,1,0.247853,0.062039,-0.966809,0.06367,0.057806,-0.996295,0.157,0.061,-44.5,31.2,263.4,-0.226,-0.093,-0.025,0.57,0.17,0.33,0.0,0.86,0.0,0.0,1.53,0.0,0.0,0.05,0.49,0.36,0.0,0.05,0.0,0.63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8353,0,309.333,0.98,1,0.234166,0.054127,-0.970689,0.06524,0.05473,-0.996368,0.151,0.055,-44.4,31.2,263.5,-0.226,-0.094,-0.026,0.57,0.2,0.33,0.0,0.89,0.0,0.0,1.57,0.0,0.0,0.03,0.47,0.32,0.0,0.05,0.0,0.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8354,0,309.37,0.98,1,0.237632,0.052639,-0.969928,0.067516,0.048423,-0.996542,0.154,0.051,-44.3,31.1,263.3,-0.224,-0.094,-0.026,0.51,0.12,0.24,0.0,0.88,0.0,0.0,1.6,0.0,0.0,0.03,0.43,0.31,0.0,0.1,0.0,0.49,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8355,0,309.407,0.98,1,0.238588,0.054025,-0.969617,0.068274,0.048423,-0.996491,0.155,0.052,-44.3,31.1,263.5,-0.223,-0.093,-0.026,0.52,0.04,0.22,0.0,0.85,0.0,0.0,1.54,0.0,0.0,0.11,0.46,0.28,0.0,0.17,0.0,0.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8356,0,309.444,0.98,1,0.260287,0.055605,-0.963929,0.060972,0.047441,-0.997011,0.162,0.053,-44.3,31.1,263.8,-0.222,-0.093,-0.026,0.56,0.1,0.18,0.0,0.82,0.0,0.0,1.5,0.0,0.0,0.18,0.46,0.3,0.0,0.23,0.02,0.49,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8357,0,309.481,0.98,1,0.256765,0.060427,-0.964583,0.060576,0.051167,-0.996851,0.16,0.057,-44.4,31.1,264.1,-0.22,-0.092,-0.026,0.59,0.16,0.2,0.0,0.82,0.0,0.0,1.47,0.0,0.0,0.24,0.48,0.27,0.0,0.24,0.04,0.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8358,0,309.519,0.98,1,0.263853,0.060343,-0.962674,0.008271,0.050493,-0.99869,0.138,0.056,-44.5,31.2,264.6,-0.22,-0.091,-0.025,0.57,0.16,0.18,0.0,0.81,0.0,0.0,1.51,0.0,0.0,0.25,0.49,0.32,0.0,0.2,0.04,0.66,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8359,0,309.556,0.98,1,0.254797,0.055347,-0.965409,0.036168,0.051241,-0.998031,0.147,0.054,-44.4,31.1,264.3,-0.219,-0.094,-0.025,0.55,0.07,0.16,0.0,0.84,0.0,0.0,1.61,0.0,0.0,0.25,0.53,0.35,0.0,0.12,0.02,0.69,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8360,0,309.593,0.98,1,0.248188,0.057156,-0.967024,0.06415,0.051989,-0.996585,0.158,0.056,-44.3,31.0,264.0,-0.218,-0.094,-0.023,0.55,0.06,0.17,0.0,0.83,0.0,0.0,1.62,0.0,0.0,0.25,0.57,0.38,0.0,0.08,0.0,0.66,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8361,0,309.63,0.98,1,0.251876,0.056042,-0.966135,0.067413,0.053265,-0.996302,0.161,0.056,-44.3,31.0,264.0,-0.22,-0.094,-0.024,0.56,0.1,0.19,0.0,0.85,0.0,0.0,1.59,0.0,0.0,0.22,0.54,0.32,0.0,0.13,0.01,0.63,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8362,0,309.667,0.98,1,0.253211,0.053714,-0.965919,0.063318,0.050164,-0.996732,0.16,0.053,-44.2,30.9,264.0,-0.221,-0.095,-0.024,0.53,0.1,0.18,0.0,0.84,0.0,0.0,1.5,0.0,0.0,0.19,0.55,0.23,0.0,0.12,0.01,0.61,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8363,0,309.704,0.98,1,0.275778,0.036378,-0.960533,0.070322,0.04943,-0.996299,0.175,0.044,-44.2,30.9,264.2,-0.222,-0.094,-0.025,0.5,0.05,0.16,0.0,0.87,0.0,0.0,1.51,0.0,0.0,0.16,0.56,0.19,0.0,0.15,0.01,0.58,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8364,0,309.741,0.98,1,0.279356,0.02746,-0.959795,0.067192,0.05513,-0.996216,0.175,0.042,-44.3,30.9,264.5,-0.223,-0.093,-0.024,0.5,0.03,0.15,0.0,0.88,0.0,0.0,1.55,0.0,0.0,0.11,0.58,0.2,0.0,0.14,0.0,0.58,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8365,0,309.778,0.98,1,0.285266,0.026311,-0.958087,0.066841,0.055499,-0.996219,0.178,0.042,-44.3,30.9,264.4,-0.222,-0.094,-0.024,0.53,0.08,0.14,0.0,0.86,0.0,0.0,1.62,0.0,0.0,0.12,0.54,0.18,0.0,0.16,0.01,0.69,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8366,0,309.815,0.98,1,0.289525,0.014824,-0.957056,0.072351,0.055943,-0.995809,0.183,0.036,-44.3,30.9,264.3,-0.222,-0.094,-0.024,0.5,0.07,0.19,0.0,0.85,0.0,0.0,1.62,0.0,0.0,0.15,0.49,0.15,0.0,0.14,0.03,0.72,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8367,0,309.852,0.98,1,0.297811,0.01486,-0.954509,0.068977,0.050784,-0.996325,0.186,0.034,-44.3,30.9,264.8,-0.222,-0.092,-0.023,0.45,0.05,0.21,0.0,0.84,0.0,0.0,1.62,0.0,0.0,0.23,0.42,0.16,0.0,0.13,0.04,0.81,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8368,0,309.889,0.98,1,0.291918,0.020798,-0.956217,0.064836,0.050133,-0.996636,0.181,0.036,-44.3,30.9,264.6,-0.222,-0.093,-0.023,0.47,0.04,0.23,0.0,0.85,0.0,0.0,1.6,0.0,0.0,0.23,0.42,0.21,0.0,0.16,0.04,0.76,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8369,0,309.926,0.98,1,0.303414,0.009991,-0.952806,0.065528,0.059878,-0.996053,0.187,0.036,-44.2,30.7,264.3,-0.222,-0.093,-0.024,0.48,0.04,0.2,0.0,0.89,0.0,0.01,1.6,0.0,0.0,0.25,0.44,0.27,0.0,0.21,0.04,0.68,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
