frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
5083,0,203.28,0.98,1,0.020555,0.322092,-0.946485,-0.201267,0.288763,-0.936006,-0.096,0.314,-9.3,27.1,252.1,0.077,0.137,0.061,0.47,0.0,0.8,0.0,1.3,0.75,0.0,2.22,0.04,0.83,0.0,0.54,0.08,0.0,0.33,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5084,0,203.32,0.98,1,0.018817,0.328882,-0.944183,-0.19906,0.288457,-0.936572,-0.096,0.317,-8.9,27.0,251.7,0.073,0.138,0.063,0.51,0.0,0.91,0.0,1.26,0.88,0.0,2.24,0.02,0.95,0.01,0.6,0.07,0.0,0.33,0.76,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5085,0,203.36,0.98,1,0.009325,0.323528,-0.946173,-0.206263,0.28722,-0.935393,-0.104,0.314,-8.7,27.1,252.1,0.069,0.139,0.065,0.52,0.0,0.92,0.0,1.26,0.74,0.0,2.2,0.0,1.03,0.01,0.59,0.11,0.0,0.37,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5086,0,203.4,0.98,1,0.005526,0.310273,-0.950632,-0.203173,0.281663,-0.937756,-0.104,0.304,-8.5,27.2,252.2,0.064,0.138,0.067,0.59,0.0,0.88,0.0,1.21,0.74,0.0,2.16,0.0,1.02,0.01,0.45,0.16,0.0,0.36,0.81,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5087,0,203.44,0.98,1,-0.003166,0.309782,-0.950802,-0.217487,0.284061,-0.933814,-0.117,0.305,-8.6,27.5,252.0,0.062,0.141,0.068,0.58,0.0,0.83,0.0,1.23,0.76,0.0,2.2,0.02,1.03,0.04,0.38,0.19,0.0,0.32,0.76,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5088,0,203.48,0.98,1,-0.012471,0.323025,-0.946308,-0.231175,0.287464,-0.929474,-0.129,0.315,-8.8,28.6,252.6,0.074,0.142,0.072,0.6,0.0,0.87,0.0,1.28,0.86,0.0,2.28,0.04,0.91,0.04,0.33,0.19,0.0,0.33,0.79,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5089,0,203.52,0.98,1,-0.005242,0.319541,-0.947558,-0.219437,0.293074,-0.930567,-0.119,0.315,-8.9,29.6,252.6,0.08,0.139,0.074,0.52,0.0,0.92,0.0,1.4,0.95,0.0,2.32,0.06,0.87,0.04,0.35,0.15,0.0,0.27,0.61,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5090,0,203.56,0.98,1,-0.010054,0.323619,-0.946134,-0.217733,0.289806,-0.93199,-0.121,0.316,-8.9,30.9,252.1,0.085,0.142,0.072,0.42,0.0,0.94,0.0,1.45,0.79,0.0,2.3,0.05,0.73,0.03,0.25,0.16,0.0,0.23,0.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,0,203.6,0.98,1,0.000419,0.3328,-0.942997,-0.188701,0.304175,-0.93374,-0.1,0.327,-9.2,32.1,251.3,0.101,0.14,0.073,0.23,0.0,0.83,0.0,1.44,0.58,0.0,2.21,0.03,0.72,0.03,0.18,0.15,0.0,0.18,0.53,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,0,203.64,0.98,1,-0.006853,0.343242,-0.939222,-0.187414,0.315858,-0.930113,-0.104,0.339,-9.8,34.7,250.8,0.114,0.142,0.071,0.09,0.0,0.73,0.0,1.41,0.34,0.0,2.18,0.02,0.64,0.03,0.08,0.11,0.0,0.22,0.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,0,203.68,0.98,1,0.001139,0.343283,-0.939231,-0.187221,0.315846,-0.930156,-0.099,0.339,-9.8,34.8,250.9,0.109,0.143,0.071,0.0,0.0,0.53,0.0,1.38,0.31,0.0,2.06,0.0,0.58,0.0,0.13,0.03,0.0,0.27,0.74,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,0,203.72,0.98,1,0.03253,0.342573,-0.938928,-0.19203,0.309189,-0.931411,-0.085,0.335,-10.2,35.7,250.1,0.111,0.144,0.068,0.0,0.0,0.41,0.0,1.31,0.37,0.02,1.97,0.0,0.55,0.0,0.13,0.0,0.0,0.3,0.61,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,0,203.76,0.98,1,0.039799,0.345305,-0.937646,-0.183917,0.299552,-0.936185,-0.077,0.331,-10.8,36.6,249.4,0.109,0.147,0.064,0.01,0.0,0.19,0.0,1.21,0.36,0.03,1.8,0.0,0.43,0.0,0.12,0.0,0.0,0.28,0.44,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5096,0,203.8,0.98,1,0.041209,0.352365,-0.934955,-0.172228,0.315266,-0.933244,-0.07,0.343,-12.7,38.6,248.9,0.121,0.151,0.053,0.01,0.0,0.08,0.0,1.15,0.4,0.04,1.73,0.0,0.39,0.0,0.04,0.0,0.0,0.22,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,0,203.84,0.98,1,0.034963,0.343161,-0.938626,-0.201211,0.319861,-0.925853,-0.089,0.342,-13.3,39.3,249.0,0.123,0.159,0.043,0.01,0.0,0.01,0.0,1.13,0.43,0.05,1.65,0.0,0.33,0.0,0.0,0.0,0.0,0.22,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,0,203.88,0.98,1,0.051778,0.345914,-0.936836,-0.182537,0.312292,-0.932284,-0.07,0.339,-13.4,39.3,249.0,0.119,0.156,0.043,0.0,0.0,0.01,0.0,1.17,0.4,0.04,1.61,0.0,0.36,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,0,203.92,0.98,1,0.045842,0.347502,-0.936558,-0.179336,0.31357,-0.932476,-0.071,0.34,-13.9,39.6,248.8,0.127,0.159,0.042,0.0,0.0,0.01,0.0,1.18,0.3,0.03,1.59,0.0,0.44,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,0,203.96,0.98,1,0.038323,0.362573,-0.931167,-0.16612,0.32442,-0.931212,-0.069,0.353,-14.7,40.0,248.7,0.138,0.163,0.04,0.0,0.0,0.0,0.0,1.2,0.15,0.02,1.57,0.0,0.42,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,0,204.0,0.98,1,0.041353,0.362031,-0.931248,-0.169186,0.331091,-0.928308,-0.069,0.357,-15.2,40.4,248.1,0.142,0.161,0.038,0.0,0.0,0.0,0.0,1.15,0.04,0.02,1.55,0.0,0.51,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,0,204.04,0.98,1,0.054144,0.361887,-0.930648,-0.157858,0.327319,-0.931635,-0.056,0.354,-15.6,40.5,247.8,0.138,0.161,0.034,0.0,0.0,0.0,0.0,1.14,0.0,0.02,1.54,0.0,0.55,0.0,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,0,204.08,0.98,1,0.062182,0.368855,-0.927405,-0.160426,0.335444,-0.9283,-0.053,0.363,-16.2,41.0,248.0,0.142,0.162,0.03,0.0,0.0,0.0,0.0,1.11,0.0,0.01,1.56,0.0,0.7,0.0,0.0,0.0,0.0,0.06,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,0,204.12,0.98,1,0.087681,0.390761,-0.916306,-0.164197,0.33872,-0.926449,-0.041,0.377,-16.7,41.6,248.8,0.145,0.163,0.026,0.0,0.0,0.0,0.0,1.11,0.0,0.01,1.56,0.0,0.76,0.0,0.0,0.0,0.0,0.06,0.0,0.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,0,204.16,0.98,1,0.082994,0.392484,-0.916007,-0.162519,0.351459,-0.921989,-0.043,0.385,-17.0,42.3,248.9,0.155,0.164,0.021,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.59,0.0,0.82,0.0,0.0,0.0,0.0,0.05,0.0,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5106,0,204.2,0.98,1,0.092228,0.415604,-0.904858,-0.137174,0.386143,-0.912183,-0.025,0.416,-17.9,44.5,248.1,0.194,0.158,0.006,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.66,0.0,0.81,0.0,0.0,0.0,0.0,0.04,0.0,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5107,0,204.24,0.98,1,0.085673,0.417328,-0.904708,-0.142797,0.381616,-0.913224,-0.031,0.414,-18.4,45.1,248.7,0.202,0.157,0.003,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.74,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5108,0,204.28,0.98,1,0.086582,0.425035,-0.901026,-0.149117,0.392123,-0.907747,-0.035,0.424,-18.3,44.9,248.1,0.208,0.158,0.001,0.0,0.0,0.0,0.0,1.12,0.0,0.0,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5109,0,204.32,0.98,1,0.103122,0.425537,-0.899046,-0.144359,0.392246,-0.908462,-0.023,0.425,-18.5,45.4,247.7,0.219,0.154,-0.003,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.9,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,0,204.36,0.98,1,0.116773,0.432469,-0.894055,-0.145006,0.402615,-0.903811,-0.016,0.435,-19.0,45.9,248.3,0.231,0.147,-0.007,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.98,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,0,204.4,0.98,1,0.113301,0.434475,-0.893529,-0.146419,0.406108,-0.902018,-0.018,0.438,-19.1,45.6,248.7,0.237,0.142,-0.005,0.0,0.0,0.0,0.0,1.31,0.0,0.0,2.06,0.0,0.92,0.0,0.04,0.0,0.0,0.0,0.0,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,0,204.44,0.98,1,0.105617,0.431766,-0.895781,-0.147447,0.420924,-0.895032,-0.023,0.444,-19.5,44.3,249.1,0.231,0.144,-0.004,0.0,0.0,0.0,0.0,1.32,0.0,0.0,2.11,0.0,0.77,0.0,0.09,0.01,0.0,0.0,0.0,0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0,204.48,0.98,1,0.093247,0.431895,-0.897091,-0.147229,0.417943,-0.896464,-0.03,0.442,-19.8,43.5,249.9,0.225,0.147,-0.003,0.0,0.0,0.0,0.0,1.29,0.0,0.0,2.21,0.0,0.8,0.0,0.18,0.05,0.0,0.0,0.0,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,0,204.52,0.98,1,0.096791,0.433411,-0.895984,-0.13866,0.424758,-0.894625,-0.023,0.447,-19.7,43.4,249.6,0.228,0.145,-0.003,0.0,0.0,0.0,0.0,1.31,0.0,0.0,2.29,0.0,0.82,0.0,0.22,0.07,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0,204.56,0.98,1,0.085044,0.422152,-0.902527,-0.159714,0.406632,-0.899523,-0.041,0.431,-19.9,42.5,249.9,0.218,0.149,-0.004,0.0,0.0,0.07,0.0,1.32,0.0,0.0,2.38,0.05,0.95,0.05,0.28,0.12,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,0,204.6,0.98,1,0.07465,0.400328,-0.913326,-0.158254,0.39158,-0.906433,-0.046,0.41,-20.1,40.7,250.7,0.193,0.15,0.0,0.0,0.0,0.15,0.0,1.32,0.0,0.0,2.53,0.08,1.03,0.16,0.32,0.14,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117,0,204.64,0.98,1,0.054919,0.381635,-0.92268,-0.160349,0.368225,-0.915805,-0.057,0.387,-20.3,39.8,251.8,0.174,0.151,0.006,0.0,0.0,0.34,0.0,1.32,0.12,0.0,2.65,0.11,1.14,0.22,0.44,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,0,204.68,0.98,1,0.058547,0.378866,-0.923598,-0.185574,0.369929,-0.910338,-0.069,0.388,-20.4,38.1,252.3,0.16,0.156,0.011,0.0,0.0,0.47,0.0,1.39,0.31,0.0,2.73,0.12,1.17,0.26,0.55,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,0,204.72,0.98,1,0.055882,0.380423,-0.923123,-0.210458,0.363109,-0.907667,-0.084,0.386,-20.3,37.4,252.5,0.155,0.158,0.009,0.0,0.0,0.6,0.0,1.47,0.43,0.0,2.75,0.2,1.16,0.14,0.61,0.05,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,0,204.76,0.98,1,0.069698,0.372979,-0.925218,-0.197284,0.357172,-0.912966,-0.069,0.378,-20.2,36.8,252.6,0.153,0.161,0.009,0.04,0.0,0.63,0.0,1.51,0.36,0.0,2.66,0.23,1.1,0.16,0.58,0.01,0.0,0.0,0.15,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,0,204.8,0.98,1,0.061149,0.364218,-0.929304,-0.194753,0.345963,-0.917813,-0.072,0.367,-19.7,35.6,252.3,0.135,0.164,0.007,0.08,0.0,0.65,0.0,1.47,0.17,0.0,2.57,0.24,1.05,0.12,0.47,0.03,0.0,0.0,0.24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,0,204.84,0.98,1,0.063905,0.365781,-0.928505,-0.206106,0.346396,-0.915167,-0.077,0.369,-19.6,35.0,252.5,0.13,0.165,0.007,0.15,0.0,0.65,0.0,1.41,0.09,0.0,2.5,0.23,1.02,0.2,0.39,0.03,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,0,204.88,0.98,1,0.057144,0.358747,-0.931684,-0.198558,0.341881,-0.918527,-0.076,0.362,-19.5,34.4,252.3,0.126,0.165,0.006,0.15,0.0,0.66,0.0,1.36,0.15,0.0,2.51,0.23,0.93,0.27,0.33,0.03,0.0,0.0,0.19,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5124,0,204.92,0.98,1,0.057855,0.359108,-0.931501,-0.195907,0.340575,-0.919581,-0.074,0.361,-19.4,34.4,251.7,0.124,0.166,0.003,0.2,0.0,0.67,0.0,1.35,0.2,0.0,2.53,0.23,0.88,0.4,0.34,0.0,0.0,0.0,0.13,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5125,0,204.96,0.98,1,0.057992,0.354029,-0.933435,-0.167854,0.332649,-0.927992,-0.059,0.353,-19.3,33.3,251.4,0.12,0.163,0.006,0.19,0.0,0.65,0.0,1.34,0.3,0.0,2.42,0.19,0.84,0.42,0.31,0.0,0.0,0.0,0.24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5126,0,205.0,0.98,1,0.051976,0.350379,-0.935165,-0.176603,0.343131,-0.922536,-0.067,0.357,-19.3,32.8,251.4,0.112,0.168,0.005,0.2,0.0,0.53,0.0,1.35,0.23,0.0,2.38,0.17,0.87,0.39,0.33,0.0,0.0,0.02,0.39,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5127,0,205.04,0.98,1,0.052324,0.354435,-0.933616,-0.183759,0.336734,-0.923495,-0.071,0.356,-19.3,32.4,251.3,0.108,0.167,0.006,0.14,0.0,0.42,0.0,1.33,0.18,0.0,2.33,0.16,0.9,0.3,0.39,0.0,0.0,0.02,0.48,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5128,0,205.08,0.98,1,0.059023,0.356359,-0.932483,-0.179889,0.330864,-0.926374,-0.065,0.354,-19.3,32.2,251.3,0.105,0.166,0.009,0.14,0.0,0.35,0.0,1.34,0.14,0.0,2.37,0.19,0.9,0.3,0.46,0.0,0.0,0.05,0.42,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5129,0,205.12,0.98,1,0.057628,0.353441,-0.93368,-0.185622,0.330197,-0.925481,-0.069,0.352,-19.3,32.0,252.0,0.108,0.168,0.011,0.13,0.0,0.41,0.0,1.36,0.14,0.0,2.36,0.18,0.87,0.3,0.51,0.0,0.0,0.03,0.32,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5130,0,205.16,0.98,1,0.05098,0.356911,-0.932746,-0.183674,0.331115,-0.925541,-0.071,0.355,-19.3,31.9,251.9,0.107,0.17,0.011,0.13,0.0,0.44,0.0,1.4,0.13,0.0,2.34,0.19,0.9,0.35,0.5,0.0,0.0,0.05,0.34,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5131,0,205.2,0.98,1,0.044207,0.356999,-0.933058,-0.206967,0.328077,-0.9217,-0.088,0.354,-19.1,31.3,252.5,0.101,0.169,0.016,0.16,0.0,0.47,0.0,1.43,0.08,0.0,2.34,0.2,0.98,0.36,0.47,0.0,0.0,0.05,0.38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5132,0,205.24,0.98,1,0.061853,0.362818,-0.929805,-0.217904,0.331722,-0.917866,-0.084,0.36,-19.0,31.2,252.5,0.101,0.166,0.016,0.22,0.0,0.5,0.0,1.48,0.08,0.0,2.34,0.24,1.12,0.35,0.41,0.0,0.0,0.07,0.44,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5133,0,205.28,0.98,1,0.06556,0.360973,-0.930269,-0.20687,0.339094,-0.917726,-0.076,0.362,-18.9,31.0,252.5,0.106,0.168,0.016,0.31,0.0,0.51,0.0,1.46,0.12,0.0,2.35,0.24,1.13,0.33,0.38,0.0,0.0,0.12,0.47,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5134,0,205.32,0.98,1,0.055351,0.366461,-0.928786,-0.193911,0.329619,-0.923986,-0.075,0.359,-18.8,31.0,252.8,0.116,0.172,0.015,0.33,0.0,0.5,0.0,1.43,0.19,0.0,2.32,0.22,1.06,0.3,0.4,0.0,0.0,0.18,0.48,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5135,0,205.36,0.98,1,0.055327,0.370595,-0.927145,-0.190003,0.334009,-0.923221,-0.073,0.364,-18.8,31.0,252.8,0.121,0.174,0.014,0.39,0.0,0.48,0.0,1.36,0.18,0.0,2.35,0.21,0.98,0.29,0.42,0.0,0.0,0.33,0.57,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5136,0,205.4,0.98,1,0.064317,0.369732,-0.92691,-0.169586,0.332691,-0.927662,-0.057,0.362,-18.4,30.5,252.6,0.112,0.169,0.019,0.41,0.0,0.48,0.0,1.33,0.15,0.0,2.4,0.21,0.95,0.35,0.4,0.0,0.0,0.38,0.66,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5137,0,205.44,0.98,1,0.065393,0.369495,-0.926929,-0.181641,0.341088,-0.922315,-0.063,0.367,-18.2,30.3,252.5,0.102,0.166,0.021,0.45,0.0,0.54,0.0,1.34,0.04,0.0,2.42,0.21,1.01,0.44,0.42,0.0,0.0,0.5,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5138,0,205.48,0.98,1,0.061083,0.365617,-0.928759,-0.192069,0.335889,-0.922111,-0.071,0.362,-18.3,30.3,252.5,0.1,0.165,0.021,0.43,0.0,0.57,0.0,1.35,0.16,0.0,2.37,0.2,0.99,0.44,0.44,0.0,0.0,0.43,0.76,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5139,0,205.52,0.98,1,0.049644,0.372312,-0.926779,-0.198474,0.346895,-0.916664,-0.081,0.372,-18.2,30.2,252.9,0.097,0.167,0.023,0.39,0.0,0.57,0.0,1.34,0.22,0.0,2.3,0.17,1.04,0.33,0.45,0.0,0.0,0.43,0.68,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5140,0,205.56,0.98,1,0.052883,0.379562,-0.923654,-0.205772,0.353695,-0.912446,-0.083,0.38,-18.1,30.0,253.1,0.101,0.168,0.023,0.41,0.0,0.58,0.0,1.33,0.27,0.0,2.26,0.16,1.03,0.25,0.43,0.0,0.0,0.31,0.72,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5141,0,205.6,0.98,1,0.053068,0.372138,-0.926659,-0.207451,0.337501,-0.918182,-0.083,0.367,-17.9,29.7,253.1,0.097,0.168,0.026,0.42,0.0,0.62,0.0,1.32,0.29,0.0,2.24,0.17,1.16,0.23,0.39,0.0,0.0,0.32,0.69,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5142,0,205.64,0.98,1,0.066302,0.366927,-0.927884,-0.205498,0.340356,-0.917567,-0.075,0.366,-17.7,29.3,253.3,0.094,0.167,0.028,0.46,0.0,0.73,0.0,1.31,0.27,0.0,2.27,0.21,1.18,0.26,0.43,0.0,0.0,0.32,0.71,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5143,0,205.68,0.98,1,0.067079,0.373864,-0.925054,-0.228882,0.341023,-0.911765,-0.088,0.371,-17.7,29.3,254.2,0.097,0.168,0.032,0.47,0.0,0.81,0.0,1.29,0.27,0.0,2.3,0.23,1.19,0.29,0.49,0.02,0.0,0.42,0.68,0.02,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
