frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
381,0,15.833,0.98,1,0.079372,0.179779,-0.9805,-0.027826,0.203466,-0.978687,0.026,0.193,-31.4,49.9,286.7,-0.027,0.027,-0.044,0.0,0.39,0.13,0.03,0.28,0.01,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.52,0.0,0.11,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0,15.875,0.98,1,0.080013,0.178862,-0.980615,-0.024152,0.199502,-0.9796,0.028,0.191,-31.2,49.9,286.1,-0.03,0.029,-0.047,0.01,0.38,0.14,0.03,0.27,0.01,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0,15.917,0.98,1,0.070846,0.180268,-0.981063,-0.033197,0.19514,-0.980213,0.019,0.189,-31.3,49.7,285.9,-0.031,0.026,-0.044,0.01,0.27,0.1,0.03,0.25,0.01,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,15.958,0.98,1,0.085755,0.184017,-0.979175,-0.043751,0.184506,-0.981857,0.021,0.186,-31.3,49.7,285.9,-0.033,0.027,-0.041,0.0,0.17,0.07,0.0,0.22,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0,16.0,0.98,1,0.068935,0.178939,-0.981442,-0.054992,0.175998,-0.982853,0.007,0.179,-31.1,49.5,285.2,-0.037,0.018,-0.042,0.0,0.23,0.07,0.0,0.23,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.36,0.0,0.09,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0,16.042,0.98,1,0.064098,0.170726,-0.983231,-0.063461,0.173334,-0.982816,0.0,0.173,-31.2,49.7,285.4,-0.033,0.022,-0.042,0.0,0.34,0.12,0.0,0.25,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.28,0.0,0.15,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0,16.083,0.98,1,0.071823,0.165205,-0.983641,-0.040188,0.175801,-0.983605,0.016,0.172,-31.2,49.8,285.1,-0.034,0.022,-0.045,0.0,0.37,0.16,0.0,0.3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.19,0.0,0.16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0,16.125,0.98,1,0.068396,0.166945,-0.983591,-0.044691,0.17647,-0.983291,0.012,0.173,-31.3,49.9,285.8,-0.031,0.02,-0.042,0.0,0.39,0.13,0.0,0.29,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.17,0.0,0.07,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0,16.167,0.98,1,0.082266,0.174074,-0.98129,-0.033514,0.184695,-0.982224,0.025,0.181,-31.3,50.1,285.7,-0.031,0.02,-0.045,0.0,0.41,0.12,0.0,0.26,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.23,0.0,0.02,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0,16.208,0.98,1,0.085531,0.171596,-0.981448,-0.035067,0.190087,-0.981141,0.026,0.182,-31.4,50.1,285.9,-0.031,0.02,-0.044,0.0,0.49,0.07,0.04,0.22,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.32,0.0,0.03,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0,16.25,0.98,1,0.072217,0.168763,-0.983008,-0.039166,0.182288,-0.982465,0.017,0.177,-31.4,50.0,285.6,-0.034,0.015,-0.043,0.0,0.41,0.04,0.04,0.15,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.35,0.0,0.06,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0,16.292,0.98,1,0.055236,0.180651,-0.981995,-0.03744,0.185345,-0.98196,0.009,0.184,-31.4,50.0,285.0,-0.035,0.018,-0.044,0.0,0.27,0.04,0.04,0.14,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.44,0.0,0.28,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0,16.333,0.98,1,0.058357,0.18515,-0.980976,-0.065256,0.192292,-0.979166,-0.004,0.19,-31.8,50.2,283.9,-0.034,0.011,-0.044,0.02,0.2,0.11,0.0,0.16,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.46,0.0,0.34,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0,16.375,0.98,1,0.062082,0.172187,-0.983106,-0.061528,0.184508,-0.980903,0.0,0.18,-31.8,50.2,283.6,-0.039,0.012,-0.049,0.02,0.16,0.15,0.01,0.2,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0,16.417,0.98,1,0.051197,0.16068,-0.985678,-0.054815,0.179715,-0.98219,-0.002,0.171,-32.0,50.3,284.2,-0.039,0.011,-0.05,0.1,0.3,0.22,0.08,0.23,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0,16.458,0.98,1,0.047639,0.151821,-0.987259,-0.059902,0.159782,-0.985333,-0.006,0.157,-32.2,50.2,284.0,-0.039,0.012,-0.051,0.08,0.24,0.19,0.08,0.23,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.46,0.0,0.6,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0,16.5,0.98,1,0.052376,0.159641,-0.985785,-0.067613,0.15332,-0.985861,-0.008,0.157,-32.6,50.3,284.3,-0.038,0.014,-0.052,0.08,0.33,0.19,0.07,0.28,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.52,0.0,0.57,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0,16.542,0.98,1,0.056393,0.149586,-0.987139,-0.056158,0.147865,-0.987412,0.0,0.15,-32.7,50.3,284.4,-0.042,0.012,-0.052,0.0,0.22,0.16,0.01,0.3,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.5,0.0,0.55,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0,16.583,0.98,1,0.045652,0.149374,-0.987726,-0.041819,0.153055,-0.987332,0.002,0.152,-33.1,50.4,285.2,-0.044,0.014,-0.054,0.01,0.38,0.41,0.01,0.39,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.44,0.0,0.39,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0,16.625,0.98,1,0.063387,0.147851,-0.986976,-0.043149,0.168517,-0.984754,0.01,0.159,-33.2,50.7,286.1,-0.04,0.016,-0.054,0.02,0.38,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.36,0.0,0.48,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0,16.667,0.98,1,0.067632,0.154045,-0.985747,-0.045769,0.181581,-0.98231,0.011,0.169,-33.3,50.7,285.9,-0.039,0.018,-0.055,0.05,0.58,0.56,0.0,0.43,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.39,0.0,0.43,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0,16.708,0.98,1,0.066091,0.159634,-0.984961,-0.046675,0.169597,-0.984408,0.01,0.166,-33.5,50.7,285.2,-0.036,0.017,-0.057,0.06,0.53,0.4,0.0,0.38,0.0,0.02,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.45,0.0,0.58,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0,16.75,0.98,1,0.050079,0.20729,-0.976997,-0.04567,0.213512,-0.975872,0.002,0.212,-33.6,50.9,286.1,-0.028,0.027,-0.057,0.05,0.61,0.36,0.09,0.36,0.0,0.02,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.6,0.0,0.53,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0,16.792,0.98,1,0.049536,0.149329,-0.987546,-0.031174,0.168156,-0.985267,0.009,0.16,-34.8,51.9,287.9,-0.033,0.044,-0.052,0.01,0.54,0.3,0.17,0.37,0.0,0.02,0.0,0.0,0.87,0.0,0.0,0.03,0.0,0.58,0.0,0.47,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0,16.833,0.98,1,0.07451,0.184184,-0.980064,-0.056781,0.173517,-0.983193,0.009,0.18,-35.0,52.3,290.7,-0.029,0.029,-0.049,0.0,0.47,0.29,0.17,0.36,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.03,0.0,0.57,0.0,0.32,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0,16.875,0.98,1,0.092782,0.172043,-0.98071,-0.05622,0.189219,-0.980324,0.019,0.182,-34.5,51.7,288.1,-0.017,0.026,-0.051,0.0,0.26,0.32,0.15,0.38,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.03,0.0,0.43,0.0,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0,16.917,0.98,1,0.071427,0.161682,-0.984255,-0.053424,0.191518,-0.980034,0.009,0.178,-34.0,51.6,286.7,-0.018,0.029,-0.057,0.0,0.23,0.31,0.25,0.36,0.0,0.03,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.51,0.0,0.15,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,16.958,0.98,1,0.091061,0.167061,-0.981732,-0.066207,0.18665,-0.980193,0.013,0.178,-35.1,52.4,288.8,-0.026,0.046,-0.051,0.01,0.24,0.3,0.38,0.34,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.56,0.07,0.08,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0,17.0,0.98,1,0.089442,0.173112,-0.980833,-0.049586,0.195634,-0.979422,0.02,0.186,-34.6,52.8,289.7,-0.005,0.026,-0.047,0.01,0.28,0.25,0.43,0.41,0.0,0.03,0.0,0.0,0.83,0.0,0.0,0.0,0.04,0.67,0.07,0.06,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0,17.042,0.98,1,0.083378,0.174423,-0.981134,-0.04561,0.199048,-0.978928,0.019,0.188,-34.0,52.2,287.6,0.002,0.03,-0.055,0.01,0.14,0.19,0.24,0.39,0.0,0.05,0.0,0.0,0.88,0.0,0.0,0.0,0.04,0.65,0.07,0.18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0,17.083,0.98,1,0.084363,0.159077,-0.983655,-0.049908,0.194137,-0.979704,0.018,0.178,-33.7,52.1,286.3,-0.004,0.035,-0.06,0.0,0.13,0.13,0.23,0.35,0.0,0.05,0.0,0.0,0.86,0.0,0.0,0.02,0.0,0.74,0.0,0.21,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0,17.125,0.98,1,0.09053,0.178433,-0.979779,-0.041176,0.157278,-0.986696,0.025,0.169,-34.6,52.9,287.6,-0.01,0.048,-0.057,0.0,0.1,0.08,0.22,0.27,0.0,0.11,0.0,0.0,0.85,0.0,0.0,0.08,0.08,0.83,0.14,0.15,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0,17.167,0.98,1,0.097264,0.16872,-0.980853,-0.036327,0.18514,-0.98204,0.031,0.178,-34.9,53.5,289.2,-0.003,0.048,-0.054,0.03,0.23,0.06,0.22,0.25,0.0,0.07,0.0,0.0,0.62,0.01,0.0,0.11,0.2,0.99,0.29,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0,17.208,0.98,1,0.098058,0.147916,-0.984127,-0.040934,0.220143,-0.974608,0.029,0.186,-34.5,53.5,289.5,0.008,0.034,-0.054,0.03,0.13,0.03,0.11,0.28,0.0,0.15,0.0,0.0,0.6,0.01,0.0,0.19,0.2,0.97,0.33,0.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0,17.25,0.98,1,0.093012,0.210562,-0.973146,-0.025379,0.231512,-0.972501,0.035,0.223,-34.0,53.1,288.0,0.023,0.032,-0.054,0.03,0.13,0.0,0.0,0.29,0.0,0.15,0.0,0.0,0.66,0.03,0.0,0.22,0.12,0.9,0.2,0.06,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
416,0,17.292,0.98,1,0.098623,0.212107,-0.972257,0.00329,0.241421,-0.970415,0.052,0.229,-33.6,52.5,286.1,0.029,0.039,-0.065,0.0,0.0,0.0,0.04,0.29,0.0,0.28,0.0,0.0,0.75,0.03,0.01,0.31,0.0,0.8,0.04,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
417,0,17.333,0.98,1,0.120678,0.161366,-0.979489,-0.049836,0.188468,-0.980814,0.036,0.177,-34.7,53.2,287.6,-0.004,0.045,-0.063,0.0,0.0,0.0,0.04,0.27,0.0,0.27,0.0,0.0,0.72,0.06,0.01,0.25,0.02,0.76,0.11,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0,17.375,0.98,1,0.114674,0.192181,-0.974636,-0.034046,0.223974,-0.974,0.041,0.21,-34.4,53.6,288.3,0.012,0.034,-0.059,0.07,0.0,0.0,0.04,0.24,0.0,0.27,0.0,0.0,0.78,0.04,0.01,0.22,0.02,0.79,0.11,0.24,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0,17.417,0.98,1,0.127813,0.21188,-0.968902,-0.067798,0.240284,-0.968332,0.031,0.229,-33.9,53.3,286.8,0.028,0.037,-0.065,0.12,0.0,0.0,0.0,0.21,0.0,0.22,0.0,0.0,0.75,0.04,0.0,0.22,0.02,0.82,0.11,0.31,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0,17.458,0.98,1,0.135079,0.157881,-0.978176,-0.071314,0.178859,-0.981287,0.033,0.17,-35.0,54.2,288.8,0.012,0.048,-0.062,0.15,0.06,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.75,0.01,0.0,0.28,0.09,0.89,0.07,0.42,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
421,0,17.5,0.98,1,0.141882,0.140371,-0.97988,-0.057864,0.191324,-0.97982,0.043,0.168,-35.3,55.2,290.8,0.013,0.043,-0.056,0.22,0.14,0.03,0.0,0.25,0.0,0.14,0.0,0.0,0.65,0.18,0.02,0.22,0.26,0.9,0.24,0.26,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
422,0,17.542,0.98,1,0.120499,0.204606,-0.971399,-0.066956,0.232389,-0.970316,0.028,0.221,-34.4,54.8,288.8,0.015,0.019,-0.052,0.25,0.14,0.03,0.0,0.28,0.0,0.11,0.0,0.0,0.76,0.29,0.02,0.09,0.26,0.94,0.28,0.28,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
423,0,17.583,0.98,1,0.103808,0.20366,-0.973523,-0.084087,0.241952,-0.966638,0.01,0.226,-33.6,54.3,287.1,0.051,0.045,-0.066,0.21,0.1,0.03,0.0,0.28,0.0,0.14,0.0,0.0,0.75,0.41,0.02,0.01,0.17,0.98,0.34,0.32,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
424,0,17.625,0.98,1,0.106562,0.170293,-0.979615,-0.09153,0.214106,-0.972513,0.008,0.194,-34.7,54.9,289.2,0.018,0.053,-0.065,0.22,0.13,0.0,0.0,0.29,0.0,0.16,0.0,0.0,0.73,0.35,0.0,0.07,0.02,1.01,0.25,0.38,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
425,0,17.667,0.98,1,0.119983,0.196893,-0.973056,-0.094853,0.226223,-0.969446,0.013,0.214,-34.1,55.1,289.2,0.027,0.041,-0.062,0.28,0.24,0.0,0.0,0.29,0.0,0.12,0.0,0.0,0.57,0.39,0.0,0.1,0.1,1.04,0.28,0.36,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
426,0,17.708,0.98,1,0.139077,0.18957,-0.971967,-0.091257,0.226009,-0.969841,0.025,0.211,-34.1,55.1,288.5,0.02,0.035,-0.06,0.35,0.23,0.0,0.0,0.28,0.0,0.09,0.0,0.0,0.61,0.35,0.0,0.09,0.1,1.01,0.16,0.45,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
427,0,17.75,0.98,1,0.1256,0.23765,-0.963196,-0.088211,0.250984,-0.963964,0.019,0.248,-33.3,54.5,286.2,0.048,0.048,-0.071,0.21,0.11,0.0,0.0,0.28,0.0,0.14,0.0,0.0,0.6,0.28,0.0,0.03,0.08,1.05,0.16,0.54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
428,0,17.792,0.98,1,0.124173,0.171395,-0.977346,-0.090708,0.202099,-0.975156,0.017,0.189,-34.3,55.4,288.9,0.012,0.052,-0.069,0.21,0.08,0.0,0.0,0.26,0.0,0.14,0.0,0.0,0.62,0.26,0.0,0.02,0.0,1.04,0.09,0.63,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
429,0,17.833,0.98,1,0.130866,0.212672,-0.968321,-0.05025,0.238154,-0.969927,0.042,0.229,-33.9,55.4,288.5,0.028,0.035,-0.062,0.26,0.08,0.0,0.0,0.25,0.0,0.11,0.0,0.0,0.67,0.26,0.0,0.03,0.0,0.97,0.09,0.49,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
430,0,17.875,0.98,1,0.083153,0.273215,-0.958352,-0.072838,0.258828,-0.963173,0.005,0.27,-33.1,54.9,286.0,0.055,0.049,-0.069,0.26,0.08,0.0,0.0,0.2,0.0,0.17,0.0,0.0,0.63,0.22,0.0,0.03,0.0,0.93,0.07,0.44,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
431,0,17.917,0.98,1,0.104767,0.180675,-0.977947,-0.080633,0.217284,-0.972772,0.012,0.201,-34.3,55.8,288.8,0.016,0.053,-0.066,0.17,0.0,0.0,0.0,0.17,0.0,0.19,0.0,0.0,0.54,0.1,0.0,0.01,0.01,0.84,0.06,0.44,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
432,0,17.958,0.98,1,0.124964,0.204188,-0.970923,-0.072689,0.243406,-0.967197,0.027,0.227,-33.8,55.5,287.7,0.02,0.033,-0.062,0.15,0.03,0.0,0.0,0.13,0.0,0.26,0.0,0.0,0.57,0.05,0.0,0.01,0.01,0.82,0.06,0.53,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
433,0,18.0,0.98,1,0.103714,0.24186,-0.964752,-0.052352,0.251033,-0.966562,0.027,0.25,-33.1,54.9,285.4,0.047,0.041,-0.068,0.15,0.03,0.0,0.03,0.13,0.0,0.21,0.0,0.0,0.65,0.07,0.03,0.01,0.01,0.85,0.02,0.59,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0,18.042,0.98,1,0.105614,0.175898,-0.978727,-0.054659,0.211577,-0.975832,0.026,0.196,-34.3,55.9,288.4,0.015,0.049,-0.064,0.16,0.03,0.0,0.03,0.13,0.0,0.19,0.0,0.0,0.81,0.06,0.03,0.09,0.01,0.85,0.02,0.53,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0,18.083,0.98,1,0.120181,0.196447,-0.973121,-0.06628,0.225241,-0.972046,0.028,0.213,-33.7,55.7,287.3,0.016,0.029,-0.062,0.18,0.0,0.0,0.03,0.15,0.0,0.15,0.0,0.0,0.88,0.02,0.03,0.11,0.01,0.87,0.02,0.54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
436,0,18.125,0.98,1,0.10958,0.22741,-0.967614,-0.075381,0.241225,-0.967537,0.018,0.238,-33.1,55.2,285.9,0.04,0.041,-0.069,0.18,0.0,0.0,0.0,0.18,0.0,0.2,0.0,0.0,0.85,0.0,0.0,0.11,0.01,0.85,0.01,0.47,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
437,0,18.167,0.98,1,0.113969,0.168694,-0.979057,-0.084464,0.214535,-0.973057,0.015,0.194,-34.3,56.1,288.3,0.013,0.052,-0.063,0.14,0.0,0.0,0.05,0.23,0.0,0.26,0.0,0.0,0.74,0.0,0.01,0.04,0.1,0.92,0.06,0.52,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
438,0,18.208,0.98,1,0.132131,0.167504,-0.976977,-0.044304,0.20794,-0.977138,0.045,0.19,-34.6,56.3,290.8,0.01,0.046,-0.052,0.1,0.19,0.0,0.16,0.22,0.0,0.18,0.0,0.0,0.56,0.08,0.01,0.04,0.24,1.02,0.11,0.32,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
439,0,18.25,0.98,1,0.141812,0.208574,-0.96767,-0.07401,0.214045,-0.974016,0.035,0.214,-33.8,55.8,289.2,0.021,0.037,-0.047,0.24,0.33,0.0,0.16,0.26,0.0,0.14,0.0,0.0,0.52,0.09,0.01,0.07,0.24,1.01,0.09,0.28,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
440,0,18.292,0.98,1,0.144716,0.214642,-0.965912,-0.07436,0.227135,-0.97102,0.036,0.224,-32.9,54.7,286.1,0.042,0.045,-0.058,0.23,0.45,0.0,0.17,0.2,0.0,0.15,0.0,0.0,0.56,0.1,0.01,0.1,0.15,1.02,0.06,0.19,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
441,0,18.333,0.98,1,0.101277,0.191773,-0.9762,-0.02738,0.199489,-0.979517,0.038,0.197,-33.8,55.7,290.1,0.019,0.057,-0.057,0.13,0.39,0.0,0.08,0.21,0.0,0.17,0.0,0.0,0.53,0.06,0.01,0.1,0.06,0.97,0.08,0.19,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
