experiment,ablation,removed_type,removed_name,removed_group,num_features,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,spec_mean,spec_std,auc_mean,auc_std
3Class_ND_ED_MD,feature_minus_AU10_r,feature,AU10_r,AU,38,0.8010460633116884,0.047742612189386906,0.8030935208777319,0.047594096674146366,0.8010711087601626,0.0473986740935103,0.800577460227346,0.048229241405018365,0.9005466619660194,0.023859151548210233,0.918227741757369,0.027634908205235384
3Class_ND_ED_MD,feature_minus_AU12_r,feature,AU12_r,AU,38,0.781583299512987,0.07289386169359932,0.7853674653477986,0.07126423414901627,0.781566876918929,0.0729919825833276,0.7815064047350891,0.07464428965684208,0.8906826926839478,0.036400513967723994,0.9087468743893556,0.043657731819377786
3Class_ND_ED_MD,feature_minus_AU14_r,feature,AU14_r,AU,38,0.7856087662337663,0.04782831474795654,0.7976260747708136,0.03487942304823354,0.7855525491347108,0.04823199716158635,0.7865833920020868,0.04645088859579114,0.8928790694052868,0.0239562204863559,0.9113925879668159,0.02872704928759223
3Class_ND_ED_MD,feature_minus_AU15_r,feature,AU15_r,AU,38,0.7759420657467533,0.05690794803586745,0.7851148326288369,0.04807849397689016,0.7764863850098931,0.05624934663830773,0.7757256314714905,0.05706860040269694,0.8881665269507873,0.028128102868814044,0.9155455981139615,0.027801287988985394
3Class_ND_ED_MD,feature_minus_AU17_r,feature,AU17_r,AU,38,0.7825106534090909,0.07661827502018075,0.7901495279853377,0.06373838546330339,0.7827724822059312,0.07582642296809818,0.7819925372204722,0.07600469588531197,0.8914483440214731,0.037903015994545534,0.9043584813607277,0.035867896941587075
3Class_ND_ED_MD,feature_minus_AU20_r,feature,AU20_r,AU,38,0.791614752435065,0.06374174329772034,0.7945512446710035,0.06145387090219353,0.7915204173541299,0.06385336934391056,0.7919695157803217,0.06307506355687781,0.8957889578965714,0.031944483324248936,0.9104242675142842,0.035449528453445366
3Class_ND_ED_MD,feature_minus_AU23_r,feature,AU23_r,AU,38,0.8054596185064934,0.05442463933234827,0.8107432737889655,0.04901251450481484,0.8054288897718195,0.054451559381611725,0.8062927152312274,0.05363208343783387,0.9026404521035101,0.02732324422887553,0.9149469045753363,0.036453262999133616
3Class_ND_ED_MD,feature_minus_AU25_r,feature,AU25_r,AU,38,0.7695124797077921,0.07296330412049583,0.7763148381832344,0.06679575031907369,0.7695096729868238,0.0724714956962494,0.7664408405390895,0.07939778217640076,0.8847003664065138,0.0364563927949592,0.9040978718302739,0.033973831141622404
3Class_ND_ED_MD,feature_minus_AU26_r,feature,AU26_r,AU,38,0.7383928571428571,0.10819757527801734,0.7434581173894694,0.10495970686208118,0.7384118827373622,0.10871356325756384,0.7314036221701277,0.11989202019422053,0.8692916456810764,0.05393216480620102,0.8913722396364093,0.056860392174215256
3Class_ND_ED_MD,feature_minus_AU45_r,feature,AU45_r,AU,38,0.7614209618506493,0.05147204725654273,0.7656167158142548,0.05310618953161851,0.7616191447611153,0.051403639871585576,0.7607699554297493,0.05188195803499285,0.8806478943794318,0.02568226110045835,0.9026026034827345,0.039195639886812544
3Class_ND_ED_MD,feature_minus_pose_Tx,feature,pose_Tx,POSE,38,0.7828292410714286,0.05357682148264635,0.7893699025527585,0.04846446869574445,0.7831279217279932,0.053008906257935466,0.782653371571823,0.05497359625634656,0.8917108210645791,0.02663050294787442,0.9065562133877647,0.03877038217086854
3Class_ND_ED_MD,feature_minus_pose_Ty,feature,pose_Ty,POSE,38,0.8025187702922079,0.03237143625323132,0.8086018779957047,0.032830899127931676,0.8020682426931046,0.032714183147799045,0.8021466558528866,0.03344607787877433,0.9012771269150912,0.016297413777477114,0.9188124422104453,0.02242765676199624
3Class_ND_ED_MD,feature_minus_pose_Tz,feature,pose_Tz,POSE,38,0.8007984983766235,0.05089497649361308,0.8040634015602965,0.046742982532987906,0.8000244991175111,0.051767761628723645,0.7981127301471377,0.053818603297200375,0.9003724629205007,0.025649665592116122,0.9216333129828349,0.018816554773546487
3Class_ND_ED_MD,feature_minus_pose_Rx,feature,pose_Rx,POSE,38,0.7894373985389611,0.04636168025096924,0.7965593813958012,0.03635007778992819,0.7892953093848087,0.04657846797066438,0.7895830709566869,0.04532800593161357,0.894648323683751,0.023314522645596567,0.9133030211821428,0.026169266569041807
3Class_ND_ED_MD,feature_minus_pose_Ry,feature,pose_Ry,POSE,38,0.7975593547077923,0.04275766814756252,0.8024341817279783,0.04155654107440215,0.7974256228947516,0.042898234103301625,0.7982925831525025,0.04253530185173579,0.8987330027362104,0.021313301147086558,0.917546218799145,0.0326568227457484
3Class_ND_ED_MD,feature_minus_pose_Rz,feature,pose_Rz,POSE,38,0.8064285714285715,0.03820155689315931,0.8088147761009493,0.036097986648390326,0.8063064941900098,0.03872374380580428,0.8065735754302343,0.038242334841462985,0.9031560244232468,0.0192291956366182,0.9233801194456952,0.0218152328207982
3Class_ND_ED_MD,feature_minus_Speed,feature,Speed,VEHICLE,38,0.8078561282467532,0.03168892066960025,0.8093322814715018,0.03220513096208635,0.8078854674964633,0.031031842223178358,0.8075469182700383,0.03173354927743078,0.9039460420116043,0.015823323330117083,0.9191859338069321,0.021764183320932714
3Class_ND_ED_MD,feature_minus_Acceleration,feature,Acceleration,VEHICLE,38,0.8084161931818181,0.045691962528383985,0.8127895357602336,0.04169905114074326,0.8083892581409893,0.04549120678698713,0.8086533270214076,0.044929351182135015,0.9043715324242427,0.022585837345869813,0.921386857113595,0.023845351486572464
