experiment,ablation,removed_type,removed_name,removed_group,num_features,acc_mean,acc_std,bacc_mean,bacc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,spec_mean,spec_std,auc_mean,auc_std
3Class_ND_ED_MD,feature_minus_AU45_r,feature,AU45_r,AU,38,0.7649945824540196,0.0441435519948233,0.7649945824540196,0.0441435519948233,0.775053252812882,0.04131888536410619,0.7649945824540196,0.0441435519948233,0.7638276905046107,0.04572062409580155,0.8824972912270098,0.02207177599741166,0.9110494527311017,0.024895798961467815
3Class_ND_ED_MD,feature_minus_pose_Tx,feature,pose_Tx,POSE,38,0.7927763292916692,0.04357786928253769,0.7927763292916693,0.04357786928253773,0.8015306211363796,0.03994941352199816,0.7927763292916693,0.04357786928253773,0.7923126827122056,0.04458921261634461,0.8963881646458345,0.02178893464126886,0.9302188120751138,0.01694408849294078
3Class_ND_ED_MD,feature_minus_pose_Ty,feature,pose_Ty,POSE,38,0.7897963178364968,0.042602656145750616,0.7897963178364968,0.042602656145750616,0.800171817663695,0.036081647843718374,0.7897963178364968,0.042602656145750616,0.789029519866114,0.04345829980281236,0.8948981589182484,0.021301328072875294,0.9297502434438834,0.01555848426240591
3Class_ND_ED_MD,feature_minus_pose_Tz,feature,pose_Tz,POSE,38,0.7926015690465636,0.03784182309730399,0.7926015690465636,0.03784182309730399,0.801592405340539,0.03634697088703389,0.7926015690465636,0.03784182309730399,0.7915098466242351,0.039921120470197774,0.8963007845232818,0.01892091154865197,0.9297017503262206,0.01543227368333218
3Class_ND_ED_MD,feature_minus_pose_Rx,feature,pose_Rx,POSE,38,0.7911448900157714,0.04124176937332316,0.7911448900157712,0.04124176937332315,0.8009971544104542,0.03704918041283515,0.7911448900157712,0.04124176937332315,0.7899845692770235,0.04289243725399718,0.8955724450078856,0.020620884686661588,0.9295555904712259,0.015472540684731905
3Class_ND_ED_MD,feature_minus_pose_Ry,feature,pose_Ry,POSE,38,0.7877282294192891,0.04170118503329523,0.7877282294192892,0.0417011850332952,0.799537420041727,0.035098996225753396,0.7877282294192892,0.0417011850332952,0.7867143967352763,0.04308822544746641,0.8938641147096446,0.020850592516647594,0.9286328387552188,0.015136097465357535
3Class_ND_ED_MD,feature_minus_pose_Rz,feature,pose_Rz,POSE,38,0.7930363405705436,0.044553518426558344,0.7930363405705436,0.044553518426558344,0.8019077910449344,0.040549166352405526,0.7930363405705436,0.044553518426558344,0.7920609204149343,0.04604921074040644,0.8965181702852718,0.022276759213279117,0.929368790341659,0.01668858094565671
3Class_ND_ED_MD,feature_minus_Speed,feature,Speed,VEHICLE,38,0.7949083123800691,0.036372341606813595,0.7949083123800691,0.03637234160681357,0.8050090851532741,0.03257523370490428,0.7949083123800691,0.03637234160681357,0.7939503920636082,0.03798401318607399,0.8974541561900345,0.018186170803406808,0.9279327132254958,0.01554451685236297
3Class_ND_ED_MD,feature_minus_Acceleration,feature,Acceleration,VEHICLE,38,0.7896018906526336,0.04188352704928397,0.7896018906526335,0.04188352704928398,0.8003142437947594,0.037751148384952,0.7896018906526335,0.04188352704928398,0.7884997108015899,0.04346267465668464,0.8948009453263168,0.020941763524641988,0.9288225517683681,0.016087860530681588
3Class_ND_ED_MD,feature_minus_Brake,feature,Brake,VEHICLE,38,0.785991931277321,0.043277157323796084,0.785991931277321,0.04327715732379608,0.7967081870377573,0.038273689543264044,0.785991931277321,0.04327715732379608,0.7852313039312536,0.044236090975024296,0.8929959656386606,0.02163857866189799,0.9277618641882283,0.01590873716251342
3Class_ND_ED_MD,feature_minus_Steering,feature,Steering,VEHICLE,38,0.7810776063895657,0.01962135961308631,0.7810776063895657,0.019621359613086257,0.7896220227791159,0.01945660905096329,0.7810776063895657,0.019621359613086257,0.779851751354438,0.021032081366928294,0.8905388031947827,0.009810679806543142,0.9224711759159137,0.014274339241975392
3Class_ND_ED_MD,feature_minus_LaneOffset,feature,LaneOffset,VEHICLE,38,0.7915826301834537,0.03310565415062913,0.7915826301834537,0.03310565415062916,0.8003750870896986,0.03093532907946301,0.7915826301834537,0.03310565415062916,0.7901175530470295,0.035024520833632763,0.8957913150917267,0.016552827075314577,0.9282766952404321,0.015043750338461226
3Class_ND_ED_MD,feature_minus_gaze_0_x,feature,gaze_0_x,GAZE,38,0.788491088983051,0.03675040749583302,0.788491088983051,0.03675040749583297,0.8003247848761832,0.033728594971414894,0.788491088983051,0.03675040749583297,0.788045258911181,0.03811176581203323,0.8942455444915254,0.01837520374791649,0.9287722953233191,0.015082758411786449
3Class_ND_ED_MD,feature_minus_gaze_0_y,feature,gaze_0_y,GAZE,38,0.7872871204589752,0.03589590963296564,0.7872871204589752,0.03589590963296571,0.7984027912241098,0.03240869215224449,0.7872871204589752,0.03589590963296571,0.7866764841476571,0.03681809403381033,0.8936435602294877,0.017947954816482807,0.9295577148225984,0.015027421832075047
3Class_ND_ED_MD,feature_minus_gaze_0_z,feature,gaze_0_z,GAZE,38,0.7896408119728873,0.04265537274756084,0.7896408119728873,0.042655372747560906,0.7996166873039242,0.037738832939835064,0.7896408119728873,0.042655372747560906,0.7886517147269796,0.04422485516914321,0.8948204059864435,0.02132768637378045,0.9294875955141286,0.015778150110101506
3Class_ND_ED_MD,feature_minus_gaze_1_x,feature,gaze_1_x,GAZE,38,0.7939133440602936,0.03438684345144575,0.7939133440602936,0.034386843451445756,0.8035992448287012,0.03116046365873371,0.7939133440602936,0.034386843451445756,0.792634672172807,0.036029697545599856,0.8969566720301467,0.017193421725722906,0.930973833095412,0.013691739104303383
