experiment,ablation,removed_type,removed_name,removed_group,removed_groups,num_removed_groups,num_features,acc_mean,acc_std,bacc_mean,bacc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,spec_mean,spec_std,auc_mean,auc_std
3Class_ND_CD_MD,feature_minus_AU06_r,feature,AU06_r,AU,AU,1,38,0.788579204489884,0.034009255410409764,0.7885792044898838,0.034009255410409764,0.8040988617042372,0.02764735885230314,0.7885792044898838,0.034009255410409764,0.7873172948627845,0.035505415210044335,0.8942896022449421,0.017004627705204913,0.9310166319853795,0.014228776333672886
3Class_ND_CD_MD,feature_minus_AU07_r,feature,AU07_r,AU,AU,1,38,0.7859241462279746,0.04058397479700502,0.7859241462279746,0.04058397479700494,0.8006524454819186,0.03289952035918636,0.7859241462279746,0.04058397479700494,0.784577424854578,0.04195543468564437,0.8929620731139872,0.020291987398502527,0.9283680917438815,0.016043433796159846
3Class_ND_CD_MD,feature_minus_AU09_r,feature,AU09_r,AU,AU,1,38,0.7937764892538962,0.032152331531183374,0.7937764892538962,0.032152331531183374,0.8092818535322921,0.025558277333842385,0.7937764892538962,0.032152331531183374,0.79210002149208,0.03416977058387723,0.8968882446269483,0.01607616576559168,0.9319586950501101,0.014688679420615402
3Class_ND_CD_MD,feature_minus_AU10_r,feature,AU10_r,AU,AU,1,38,0.7853084229384729,0.04060953566808527,0.7853084229384729,0.040609535668085235,0.8024758282662136,0.032575053760169184,0.7853084229384729,0.040609535668085235,0.7841480768941753,0.0418869299820948,0.8926542114692364,0.02030476783404266,0.930145930599168,0.015379126698378575
3Class_ND_CD_MD,feature_minus_AU12_r,feature,AU12_r,AU,AU,1,38,0.789808900581426,0.03633489238158778,0.7898089005814262,0.03633489238158782,0.8059040706220154,0.029747716599479005,0.7898089005814262,0.03633489238158782,0.7883234706533837,0.03811717506392129,0.894904450290713,0.018167446190793916,0.9305719026260239,0.015033500143891768
3Class_ND_CD_MD,feature_minus_AU14_r,feature,AU14_r,AU,AU,1,38,0.7883000463558829,0.03416059814895734,0.7883000463558829,0.03416059814895734,0.8032581215642074,0.027817391246863717,0.7883000463558829,0.03416059814895734,0.7868624466595557,0.03608247809094323,0.8941500231779415,0.01708029907447863,0.9288253323965833,0.015626655655629172
3Class_ND_CD_MD,feature_minus_AU15_r,feature,AU15_r,AU,AU,1,38,0.7891816193811724,0.043134205528368705,0.7891816193811724,0.04313420552836873,0.8048850644822105,0.03581810820393519,0.7891816193811724,0.04313420552836873,0.7876073644818173,0.04518307177829641,0.8945908096905862,0.021567102764184356,0.9310102915205279,0.017341475486121107
3Class_ND_CD_MD,feature_minus_AU17_r,feature,AU17_r,AU,AU,1,38,0.7858495333076788,0.03744918560070991,0.7858495333076789,0.03744918560070991,0.8024783483677138,0.03001214994258041,0.7858495333076789,0.03744918560070991,0.7843400031711572,0.03900930405247951,0.8929247666538395,0.018724592800354923,0.9284443026485804,0.015213392906123412
3Class_ND_CD_MD,feature_minus_AU20_r,feature,AU20_r,AU,AU,1,38,0.7876126979625652,0.030847270428472514,0.7876126979625652,0.030847270428472507,0.8029918112527463,0.02434639961135658,0.7876126979625652,0.030847270428472507,0.7861647623226287,0.032404638257407255,0.8938063489812826,0.015423635214236245,0.9297457359354858,0.012927248082233273
3Class_ND_CD_MD,feature_minus_AU23_r,feature,AU23_r,AU,AU,1,38,0.7908714635957698,0.03273052802791612,0.7908714635957699,0.03273052802791604,0.8075448959478416,0.02492169236060115,0.7908714635957699,0.03273052802791604,0.7892762505183532,0.0342961417358073,0.8954357317978848,0.01636526401395807,0.9311532816389023,0.015144228811052497
3Class_ND_CD_MD,feature_minus_AU25_r,feature,AU25_r,AU,AU,1,38,0.7653636110829888,0.025588687724394283,0.7653636110829888,0.025588687724394304,0.7851078372020756,0.021757576869531142,0.7653636110829888,0.025588687724394304,0.7641108550374939,0.026804973404042937,0.8826818055414944,0.012794343862197109,0.9206659445673356,0.011221820759057866
3Class_ND_CD_MD,feature_minus_AU26_r,feature,AU26_r,AU,AU,1,38,0.7892398937908858,0.03152083056370967,0.7892398937908858,0.031520830563709676,0.8045018677652666,0.025525772603003212,0.7892398937908858,0.031520830563709676,0.7875040681931702,0.033662847776359264,0.8946199468954429,0.015760415281854838,0.9283098686434931,0.014883611831803544
3Class_ND_CD_MD,feature_minus_AU45_r,feature,AU45_r,AU,AU,1,38,0.7573740316290319,0.05325948562241044,0.7573740316290319,0.05325948562241042,0.7779542604384955,0.042472937201177514,0.7573740316290319,0.05325948562241042,0.7565546652959128,0.05406742224008818,0.8786870158145159,0.026629742811205226,0.9171359340491962,0.020633965354888376
3Class_ND_CD_MD,feature_minus_pose_Tx,feature,pose_Tx,POSE,POSE,1,38,0.7927886663926277,0.03523080565271088,0.7927886663926276,0.03523080565271081,0.806864856901526,0.029151800187292375,0.7927886663926276,0.03523080565271081,0.7914717825303597,0.03676728987302196,0.8963943331963138,0.017615402826355382,0.9310569181922228,0.01441581011977327
3Class_ND_CD_MD,feature_minus_pose_Ty,feature,pose_Ty,POSE,POSE,1,38,0.8007487469428511,0.023894419574777913,0.8007487469428511,0.0238944195747779,0.8134007263700707,0.019606141543238153,0.8007487469428511,0.0238944195747779,0.7999196144153189,0.02482880609655438,0.9003743734714256,0.011947209787388936,0.9350295152699621,0.01244905600559618
3Class_ND_CD_MD,feature_minus_pose_Tz,feature,pose_Tz,POSE,POSE,1,38,0.79226395397342,0.028382090712032473,0.79226395397342,0.028382090712032466,0.8066979443399926,0.022798641684688065,0.79226395397342,0.028382090712032466,0.7908826134568961,0.029835760383829693,0.89613197698671,0.014191045356016245,0.9320709317852138,0.012785146838334384
3Class_ND_CD_MD,feature_minus_pose_Rx,feature,pose_Rx,POSE,POSE,1,38,0.7848389538932966,0.04081720117489161,0.7848389538932966,0.04081720117489159,0.8007326577862857,0.03312877994281088,0.7848389538932966,0.04081720117489159,0.7837909187576463,0.04208076433197383,0.8924194769466481,0.020408600587445837,0.927105181929415,0.01600023333574158
3Class_ND_CD_MD,feature_minus_pose_Ry,feature,pose_Ry,POSE,POSE,1,38,0.790333496860059,0.0331579191986164,0.790333496860059,0.03315791919861642,0.8049685270829634,0.027513498678778017,0.790333496860059,0.03315791919861642,0.7885781502710605,0.034973931297392895,0.8951667484300294,0.016578959599308128,0.9326167158086394,0.013511547746024907
3Class_ND_CD_MD,feature_minus_pose_Rz,feature,pose_Rz,POSE,POSE,1,38,0.7935114405171645,0.03336933763476089,0.7935114405171646,0.03336933763476084,0.8089688293174033,0.02658722491794659,0.7935114405171646,0.03336933763476084,0.79197622611347,0.03515819752944876,0.8967557202585823,0.016684668817380472,0.9314246737261929,0.014320392730324106
3Class_ND_CD_MD,feature_minus_Speed,feature,Speed,VEHICLE,VEHICLE,1,38,0.7811421508099674,0.033232586011689255,0.7811421508099674,0.03323258601168927,0.7980593580483234,0.027220266616148424,0.7811421508099674,0.03323258601168927,0.779695381943467,0.03534105527798047,0.8905710754049837,0.016616293005844628,0.9305413886212281,0.014194721467793462
3Class_ND_CD_MD,feature_minus_Acceleration,feature,Acceleration,VEHICLE,VEHICLE,1,38,0.7903564019500452,0.0344794784489717,0.7903564019500452,0.03447947844897165,0.8065659153740459,0.02713952384709854,0.7903564019500452,0.03447947844897165,0.7888935656431284,0.03613843156271165,0.8951782009750225,0.017239739224485795,0.9311572408198348,0.01483067756423745
3Class_ND_CD_MD,feature_minus_Brake,feature,Brake,VEHICLE,VEHICLE,1,38,0.7922062878064318,0.03255636546044102,0.7922062878064317,0.03255636546044101,0.807576893051691,0.02647366763490842,0.7922062878064317,0.03255636546044101,0.7907732207743282,0.034197327889401295,0.8961031439032159,0.01627818273022052,0.9311011112445419,0.01429082236828098
3Class_ND_CD_MD,feature_minus_Steering,feature,Steering,VEHICLE,VEHICLE,1,38,0.7791489042188011,0.035089001499586346,0.7791489042188011,0.03508900149958642,0.7959577856139549,0.027191765841800795,0.7791489042188011,0.03508900149958642,0.777781328166631,0.0360685570451288,0.8895744521094006,0.017544500749793152,0.9260167581869346,0.015054091365082083
3Class_ND_CD_MD,feature_minus_LaneOffset,feature,LaneOffset,VEHICLE,VEHICLE,1,38,0.7890156621263053,0.03818883326768078,0.7890156621263053,0.038188833267680786,0.8049805836982475,0.031079087096363475,0.7890156621263053,0.038188833267680786,0.7875870683686962,0.03990239103359755,0.8945078310631527,0.019094416633840355,0.9307878627488476,0.01615641251834308
3Class_ND_CD_MD,feature_minus_gaze_0_x,feature,gaze_0_x,GAZE,GAZE,1,38,0.789272277170179,0.033191027345497094,0.789272277170179,0.0331910273454971,0.805303034199175,0.026266791033419588,0.789272277170179,0.0331910273454971,0.7882289518359744,0.03447635154393269,0.8946361385850896,0.016595513672748564,0.9307810124932331,0.014797593320741136
3Class_ND_CD_MD,feature_minus_gaze_0_y,feature,gaze_0_y,GAZE,GAZE,1,38,0.7920895592351325,0.03404563043503667,0.7920895592351324,0.034045630435036674,0.807778918997589,0.02724276970205018,0.7920895592351324,0.034045630435036674,0.7904685996961989,0.0359854627209429,0.8960447796175662,0.017022815217518302,0.931934275867096,0.014743658972811132
3Class_ND_CD_MD,feature_minus_gaze_0_z,feature,gaze_0_z,GAZE,GAZE,1,38,0.7901381415688948,0.031296562577648505,0.7901381415688948,0.03129656257764851,0.8054327798529239,0.024584752089128182,0.7901381415688948,0.03129656257764851,0.7887277665239314,0.03282915539343743,0.8950690707844474,0.01564828128882425,0.931281292430781,0.014327843678889497
3Class_ND_CD_MD,feature_minus_gaze_1_x,feature,gaze_1_x,GAZE,GAZE,1,38,0.7924886323631563,0.030052563276529352,0.7924886323631564,0.030052563276529328,0.8082710060916997,0.023579334970326694,0.7924886323631564,0.030052563276529328,0.7914535099000238,0.03089843525330446,0.8962443161815781,0.015026281638264699,0.931975308861189,0.014598223652092672
3Class_ND_CD_MD,feature_minus_gaze_1_y,feature,gaze_1_y,GAZE,GAZE,1,38,0.7902836583813329,0.03462861117398107,0.7902836583813329,0.03462861117398109,0.805587781699041,0.028504428602612947,0.7902836583813329,0.03462861117398109,0.7885209428425525,0.03679922295810533,0.8951418291906664,0.017314305586990576,0.930934574308603,0.014522002739120446
3Class_ND_CD_MD,feature_minus_gaze_1_z,feature,gaze_1_z,GAZE,GAZE,1,38,0.7902184923769326,0.03434082149685003,0.7902184923769326,0.03434082149685,0.8062664862665159,0.026925252021316695,0.7902184923769326,0.03434082149685,0.7891441464482956,0.03569936518937835,0.8951092461884663,0.01717041074842498,0.9311281405585078,0.014340851787968248
3Class_ND_CD_MD,feature_minus_gaze_angle_x,feature,gaze_angle_x,GAZE,GAZE,1,38,0.783861717225837,0.034613311244526976,0.7838617172258371,0.03461331124452706,0.8001194482508207,0.02809622313311926,0.7838617172258371,0.03461331124452706,0.7823617493167272,0.03639433282964209,0.8919308586129185,0.01730665562226353,0.9310366286309607,0.013478609903504635
3Class_ND_CD_MD,feature_minus_gaze_angle_y,feature,gaze_angle_y,GAZE,GAZE,1,38,0.7912314674178191,0.032851611116751125,0.7912314674178191,0.0328516111167511,0.8063387936722825,0.026547517888646597,0.7912314674178191,0.0328516111167511,0.7901639320626459,0.034264639713024556,0.8956157337089096,0.016425805558375584,0.9318584825157534,0.014270711910499976
3Class_ND_CD_MD,feature_minus_gaze_vel,feature,gaze_vel,GAZE,GAZE,1,38,0.7923170405162065,0.03562481990252685,0.7923170405162065,0.035624819902526854,0.8082575054210857,0.02781517070917358,0.7923170405162065,0.035624819902526854,0.7908547984666414,0.037128410239213115,0.8961585202581033,0.017812409951263382,0.9318190274884017,0.014631309228680523
3Class_ND_CD_MD,feature_minus_gaze_amp,feature,gaze_amp,GAZE,GAZE,1,38,0.7895998284900461,0.036119766121560724,0.7895998284900462,0.03611976612156074,0.8063880697490056,0.028666259507186626,0.7895998284900462,0.03611976612156074,0.7884120898891693,0.0376264842567943,0.8947999142450233,0.018059883060780386,0.9304665344323453,0.014950293376960194
3Class_ND_CD_MD,feature_minus_gaze_acc,feature,gaze_acc,GAZE,GAZE,1,38,0.7909565806402343,0.0345546554710577,0.7909565806402343,0.03455465547105773,0.8064889015311201,0.028147591547032356,0.7909565806402343,0.03455465547105773,0.789650455423964,0.03607021386365071,0.8954782903201173,0.017277327735528904,0.9316968144955362,0.014455818115643969
